content,score,Label,text_clean
"Lebih mudah dari yang saya bayangkan. Setelah 2 bulan menggunakan aplikasi ini, tidak ada kesulitan yang berarti, awal menggunakan agak bingung karena kurang teliti memahami petunjuk penggunaannya. Saya berharap Bibit dapat konsisten mempertahankan kualitas pelayanan. Terima kasih, Bibit.",5,Positif,lebih mudah dari yang saya bayangkan setelah  bulan menggunakan aplikasi ini tidak ada kesulitan yang berarti awal menggunakan agak bingung karena kurang teliti memahami petunjuk penggunaannya saya berharap bibit dapat konsisten mempertahankan kualitas pelayanan terima kasih bibit
"Aplikasi Investasi Reksadana yang sangat mudah untuk dimengerti! Ada beberapa penjelasan untuk investor pemula dan juga diberi beberapa panduan untuk belajar, sangat direkomendasikan untuk mendaftar reksadana walaupun dengan nominal yang tidak banyak, dan juga UI yang sangat bersahabat dan ringan, tidak bertele tele. kekurangan aplikasi ini ialah kekurangan nya fitur tema gelap, dikarenakan warna putih sangat menyakitkan bagi mata saya, apabila fitur itu sudah ada bintagnya akan saya naikkan.",4,Positif,aplikasi investasi reksadana yang sangat mudah untuk dimengerti ada beberapa penjelasan untuk investor pemula dan juga diberi beberapa panduan untuk belajar sangat direkomendasikan untuk mendaftar reksadana walaupun dengan nominal yang tidak banyak dan juga ui yang sangat bersahabat dan ringan tidak bertele tele kekurangan aplikasi ini ialah kekurangan nya fitur tema gelap dikarenakan warna putih sangat menyakitkan bagi mata saya apabila fitur itu sudah ada bintagnya akan saya naikkan
"Proses registrasi mudah, aplikasinya tidak ribet untuk pemula seperti saya, mau top up juga tidak ribet, cuman belum pernah mencoba melakukan penarik dana jadi belum tau prosesnya gmn, cuman yang harus diingat sabtu dan minggu bibit libur..",5,Positif,proses registrasi mudah aplikasinya tidak ribet untuk pemula seperti saya mau top up juga tidak ribet cuman belum pernah mencoba melakukan penarik dana jadi belum tau prosesnya gmn cuman yang harus diingat sabtu dan minggu bibit libur
"Untuk masukan saran, setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil. Tampilan UI bagus dan mudah penggunaannya.",4,Positif,untuk masukan saran setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil tampilan ui bagus dan mudah penggunaannya
"Bagi para pemula yang ingin belajar mengenai Pasar Uang, Obligasi dan Saham sangat cocok di aplikasi Bibit ini. Karena tampilan visual yang mudah, transaksi jual/beli yang mudah dan cepat dan dari Rp 10.000 saja kita sudah bisa berinvestasi. Dan yang paling penting, kita bisa memilih produk investasi yang cocok sama diri kita. Semoga bermanfaat untuk masa pensiun nanti.",5,Positif,bagi para pemula yang ingin belajar mengenai pasar uang obligasi dan saham sangat cocok di aplikasi bibit ini karena tampilan visual yang mudah transaksi jualbeli yang mudah dan cepat dan dari rp  saja kita sudah bisa berinvestasi dan yang paling penting kita bisa memilih produk investasi yang cocok sama diri kita semoga bermanfaat untuk masa pensiun nanti
"Asal rutin nabung (ngga peduli nominalnya) pasti return-nya oke. Bergantung pasar juga sih. Tapi selama pasar oke, nabung rutin oke. Hasilnya juga oke.",5,Positif,asal rutin nabung ngga peduli nominalnya pasti returnnya oke bergantung pasar juga sih tapi selama pasar oke nabung rutin oke hasilnya juga oke
"Pertama kali mencoba investasi, baca2 review katanya ok , dan ternyata memang oke , cs nya cepat tanggap dalam menjawab setiap pertanyaan, ada kamus investasi nya pula jd skalian bljr istilah2 ,,, Yang mau cash back bisa pakai kode ""semangit""",5,Positif,pertama kali mencoba investasi baca review katanya ok  dan ternyata memang oke  cs nya cepat tanggap dalam menjawab setiap pertanyaan ada kamus investasi nya pula jd skalian bljr istilah  yang mau cash back bisa pakai kode semangit
Mau menyisipkan gambar/file untuk di kirim ke CS ko lama banget buka gdrivenya. kadang-kadang aplikasi bibit tidak menanggapi. tolong perbaiki apakah ada bug atau sbgnya.,2,Negatif,mau menyisipkan gambarfile untuk di kirim ke cs ko lama banget buka gdrivenya kadangkadang aplikasi bibit tidak menanggapi tolong perbaiki apakah ada bug atau sbgnya
"Baru pertama coba hal investasi(pemula) app ini sangat bagus, gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk, dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan.",5,Positif,baru pertama coba hal investasipemula app ini sangat bagus gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan
"Pilihan produk reksa dana oke. Kalo kurang cocok sama pilihan robo, bs kita ganti. Ga ada biaya pembelian/penjualan tdk spt di bank. Dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya (walau hanya reksa dana pasar uang). Thx Bibit",5,Positif,pilihan produk reksa dana oke kalo kurang cocok sama pilihan robo bs kita ganti ga ada biaya pembelianpenjualan tdk spt di bank dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya walau hanya reksa dana pasar uang thx bibit
"Alhamdulillah bisa mengenal aplikasi ini sehingga bisa tau gimana cara nya mengolah uang yg sebelumnya nganggur di rekening tapi sekarang bisa bertumbuh dan jadi lebih giat lagi utk menabung. Pertahankan kualitas nya dan tambahan sih, kalau bisa dari fitur app Bibit nya sendiri ditambahkan dark mode tampilan nya ya. Biar utk user android yg belum OS 10, bisa juga memakai tema dark mode. Terimakasih..",5,Positif,alhamdulillah bisa mengenal aplikasi ini sehingga bisa tau gimana cara nya mengolah uang yg sebelumnya nganggur di rekening tapi sekarang bisa bertumbuh dan jadi lebih giat lagi utk menabung pertahankan kualitas nya dan tambahan sih kalau bisa dari fitur app bibit nya sendiri ditambahkan dark mode tampilan nya ya biar utk user android yg belum os  bisa juga memakai tema dark mode terimakasih
"Smart robo membantu banget untuk menentukan berapa banyak yang kita mau alokasikan dari dana invest kita, pada 3 jenis investasi yg disediakan. Sejauh ini selalu meningkat nilainya walaupun ada juga penurunan beberapa kali, namun lebih sering naik nilai.",5,Positif,smart robo membantu banget untuk menentukan berapa banyak yang kita mau alokasikan dari dana invest kita pada  jenis investasi yg disediakan sejauh ini selalu meningkat nilainya walaupun ada juga penurunan beberapa kali namun lebih sering naik nilai
Buat pengalaman pertama ikut reksadana ini bantu banget ya. Tapi untuk pembeliannya butuh waktu lama untuk segera tau di approvenya. Apa emang akunya aja yg kudet ya heheh,4,Positif,buat pengalaman pertama ikut reksadana ini bantu banget ya tapi untuk pembeliannya butuh waktu lama untuk segera tau di approvenya apa emang akunya aja yg kudet ya heheh
"Keren, aplikasi yang mudah dipelajari bagi pemula. Interface yang sederhana, pilihan reksadana banyak, serta bisa membandingkan portofolio sebelum di beli. Sangat membantu..",5,Positif,keren aplikasi yang mudah dipelajari bagi pemula interface yang sederhana pilihan reksadana banyak serta bisa membandingkan portofolio sebelum di beli sangat membantu
"Semua prosesnya mudah dari pendaftaran, beli & jual. Aplikasi juga tidak lelet. Cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati. Semoga ke depan semakin berkembang. Produk2nya semakin banyak tapi tetap high quality & menjadi paltform investasi yg bisa diandalkan & dibanggakan semuanya 😁🙏",5,Positif,semua prosesnya mudah dari pendaftaran beli  jual aplikasi juga tidak lelet cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati semoga ke depan semakin berkembang produknya semakin banyak tapi tetap high quality  menjadi paltform investasi yg bisa diandalkan  dibanggakan semuanya 
"Aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung. Fiturnya oke, pilihannya gak kebanyakan jadi gak tambah bingung. Fitur chatnya sangat membantu fast respon. Pengelolaan penggunanya keren sih bisa update dan ngasih info2 utk semakin belajar.",5,Positif,aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung fiturnya oke pilihannya gak kebanyakan jadi gak tambah bingung fitur chatnya sangat membantu fast respon pengelolaan penggunanya keren sih bisa update dan ngasih info utk semakin belajar
"Sukaaa😭😭bagi anak muda yg baru mau belajar investasi tapi belum berani ngambil resiko yg besar ini app yg tepat sih, UI nya easy friendly banget mudah dimengerti gak pusing",5,Positif,sukaaabagi anak muda yg baru mau belajar investasi tapi belum berani ngambil resiko yg besar ini app yg tepat sih ui nya easy friendly banget mudah dimengerti gak pusing
"Sejauh ini masih kelihatan mudah digunakan apalagi untuk pemula, banyak petunjuk yang mudah dipahami. Yang baru daftar bisa pakai kode referral dari aku ya, supaya dapet cashback 25ribu, lumayan bisa untuk tambahan beli reksadana. Kode ny ""daridewi"" Terimakasih",4,Positif,sejauh ini masih kelihatan mudah digunakan apalagi untuk pemula banyak petunjuk yang mudah dipahami yang baru daftar bisa pakai kode referral dari aku ya supaya dapet cashback ribu lumayan bisa untuk tambahan beli reksadana kode ny daridewi terimakasih
"Aplikasi apaan, cs nya dtanya bisa tarik kapan aja gak, gak ada respon mending di Raiz komunikatif jelas, dana bisa ditarik kapan aja.. Dsini gak ada kepastian keamanan, mknya aku uninstal.. Bikin kesel ni aplikasi",1,Negatif,aplikasi apaan cs nya dtanya bisa tarik kapan aja gak gak ada respon mending di raiz komunikatif jelas dana bisa ditarik kapan aja dsini gak ada kepastian keamanan mknya aku uninstal bikin kesel ni aplikasi
"Aplikasinya mudah untuk digunakan, bahasanya pun mudah dipahami bagi pemula, smoga bibit terus maju dan berkembang. Masukan kode referral : profitlagi ,dan dapatkan cashback 25k 😁",5,Positif,aplikasinya mudah untuk digunakan bahasanya pun mudah dipahami bagi pemula smoga bibit terus maju dan berkembang masukan kode referral  profitlagi dan dapatkan cashback k 
"Baru pakai bibit pas Juli lalu. Awalnya bingung dan ragu krna belum ngerti sama sekali. Tapi ternyataaaaaaa disini tuhh ada robo advisor, ada juga penjelasan2 sebelum memulai, terus ada grup telegramnya juga. Jadi kalo ada yg mau ditanya, bisa tanya di grupp, mereka jg friendly :"") aku nyesalll ga dari duluu ikutan bibit guys 😭😭 benerann ga boong:"") Oiya syaratnya cuma ktp, swafoto dengan ktp dan rekening atas nama kita sendiri. Pake kode referalku ya : mariinvestasibibit untuk cashback!",5,Positif,baru pakai bibit pas juli lalu awalnya bingung dan ragu krna belum ngerti sama sekali tapi ternyataaaaaaa disini tuhh ada robo advisor ada juga penjelasan sebelum memulai terus ada grup telegramnya juga jadi kalo ada yg mau ditanya bisa tanya di grupp mereka jg friendly  aku nyesalll ga dari duluu ikutan bibit guys  benerann ga boong oiya syaratnya cuma ktp swafoto dengan ktp dan rekening atas nama kita sendiri pake kode referalku ya  mariinvestasibibit untuk cashback
"Aplikasinya sudah bagus, cuman perlu diperluas lagi gak hanya jenis investasi pada reksadana tp supaya bisa invetasi emas, sbn, dan yg lainnya.. dan loginny juga kalau bisa pake sidik jari biar lebih cepet..",4,Positif,aplikasinya sudah bagus cuman perlu diperluas lagi gak hanya jenis investasi pada reksadana tp supaya bisa invetasi emas sbn dan yg lainnya dan loginny juga kalau bisa pake sidik jari biar lebih cepet
Saya pemula yang benar-benar tidak tahu tentang investasi dan segalanya.. Tapi setelah download aplikasi sedikit demi sedikit mulai mengerti dan paham 😁 Sangat cocok buat pemula...👍,5,Positif,saya pemula yang benarbenar tidak tahu tentang investasi dan segalanya tapi setelah download aplikasi sedikit demi sedikit mulai mengerti dan paham  sangat cocok buat pemula
"Bibit mantap deh, metode pembayaran banyak tinggal pilih yang mana. Eksekusi ordernya, laporan transaksi cepat banget. Aplikasi ini rekomend banget deh pokoknya",5,Positif,bibit mantap deh metode pembayaran banyak tinggal pilih yang mana eksekusi ordernya laporan transaksi cepat banget aplikasi ini rekomend banget deh pokoknya
"Malam Bibit. Bibit dari kemarin malam kenapa ya, lagi sakit kah? Dari kemarin malam aku mau bayar tapi ketika keluar sebentar (tidak log out) dari aplikasi, aku harus login lagi. 2x login dan 2x verifikasi. Jadi sekarang ada 3 pembelian yg sedang diverifikasi padahal cuma beli 1😞. Tolong segera diperbaiki ya Bibit, untuk sekarang 4 bintang dulu. Kalo udah sembuh, aku kasih 5 bintang. Thank you Bibit~",4,Positif,malam bibit bibit dari kemarin malam kenapa ya lagi sakit kah dari kemarin malam aku mau bayar tapi ketika keluar sebentar tidak log out dari aplikasi aku harus login lagi x login dan x verifikasi jadi sekarang ada  pembelian yg sedang diverifikasi padahal cuma beli  tolong segera diperbaiki ya bibit untuk sekarang  bintang dulu kalo udah sembuh aku kasih  bintang thank you bibit
"Sangat recomended banget buat para pemula, saya senang bisa menemukan aplikasi sebagus ini, karena saya jadi mengerti apa itu artinya berinvestasi dengan benar, berkat bibit saya bisa memahami dari sedikit sedikit lama lama saya memahami 100 persen penggunaan dan fitur fitur dari aplikasi bibit, saya sangat menyarankan aplikasi ini buat pecinta investasi dan menabung di dunia digital untuk masa depan.",5,Positif,sangat recomended banget buat para pemula saya senang bisa menemukan aplikasi sebagus ini karena saya jadi mengerti apa itu artinya berinvestasi dengan benar berkat bibit saya bisa memahami dari sedikit sedikit lama lama saya memahami  persen penggunaan dan fitur fitur dari aplikasi bibit saya sangat menyarankan aplikasi ini buat pecinta investasi dan menabung di dunia digital untuk masa depan
"Alhamdulillah,semoga terus mendukung kalangan kecil untuk berinvestasi. Aplikasi Bibit mudah dipahami,cuma hanya belum sepenuhnya support untuk disabilitas tunanetra. Mohon bantuannya agar dikembangkan lagi supaya teman2 tunanetra bisa dengan mudah berinvestasi melalui bibit.",5,Positif,alhamdulillahsemoga terus mendukung kalangan kecil untuk berinvestasi aplikasi bibit mudah dipahamicuma hanya belum sepenuhnya support untuk disabilitas tunanetra mohon bantuannya agar dikembangkan lagi supaya teman tunanetra bisa dengan mudah berinvestasi melalui bibit
"Keren banget aplikasi nya, user interface nya mudah banget buat dimengerti, user friendly abis, buat pemula jadi ga bingung2 banget. Thanks bibit",5,Positif,keren banget aplikasi nya user interface nya mudah banget buat dimengerti user friendly abis buat pemula jadi ga bingung banget thanks bibit
"Aplikasi ini bagus,fitur yang di tawarkan juga wort it banget lah sama saya,cuman kalo bisa jangan mau kalah sama aplikasi tetangga dong kalo bisa fitur bibit sekuritas juga bisa di tambahin biar makin keren..biar langsung jadi satu paket begitu🙏sejauh ini bibit tetap makin keren makasih developer😂😊",4,Positif,aplikasi ini bagusfitur yang di tawarkan juga wort it banget lah sama sayacuman kalo bisa jangan mau kalah sama aplikasi tetangga dong kalo bisa fitur bibit sekuritas juga bisa di tambahin biar makin kerenbiar langsung jadi satu paket begitusejauh ini bibit tetap makin keren makasih developer
"Aplikasi Bibit sangat bermanfaat bagi kalangan pemula yang ingin berinvestasi Reksadana di aplikasi Bibit. saran saya, ke depannya kalau bisa ditambahkan fitur Emas di aplikasi Bibit, supaya aplikasi Bibit semakin cuan...",5,Positif,aplikasi bibit sangat bermanfaat bagi kalangan pemula yang ingin berinvestasi reksadana di aplikasi bibit saran saya ke depannya kalau bisa ditambahkan fitur emas di aplikasi bibit supaya aplikasi bibit semakin cuan
"Nih yang mau investasi disini aku kasih tau kelebihan nya, fitur yang simpel dan mudah digunakan, pendaftaran cepat, transaksi juga cepat hari itu juga selesai diproses, via transfer juga banyak, dan opsi Pelayanan juga banyak bisa bertanya langsung di apk dan wa",5,Positif,nih yang mau investasi disini aku kasih tau kelebihan nya fitur yang simpel dan mudah digunakan pendaftaran cepat transaksi juga cepat hari itu juga selesai diproses via transfer juga banyak dan opsi pelayanan juga banyak bisa bertanya langsung di apk dan wa
"Setelah saya daftar, awalnya oke oke saja. Namun saat pencairan kena potongan bank its okelah dapet cashback 3500. Tapi cashback hanya bisa dipake saat beli rekom Robo yg notabene berisi 3 reksadana yg bukan pilihan sendiri. Kurang menarik. Saran dari saya, jika cashback harusnya bisa dipakai untuk semua transaksi(tidak pilih-pilih). Ternyata masih mending bukareksa bukalapak.",1,Negatif,setelah saya daftar awalnya oke oke saja namun saat pencairan kena potongan bank its okelah dapet cashback  tapi cashback hanya bisa dipake saat beli rekom robo yg notabene berisi  reksadana yg bukan pilihan sendiri kurang menarik saran dari saya jika cashback harusnya bisa dipakai untuk semua transaksitidak pilihpilih ternyata masih mending bukareksa bukalapak
"Bagus banget untuk pemula yang ingin investasi.. diajarin dari awal apa itu reksadana dan cara bayarnya juga gak ribet.. cocok untuk pemula.. boleh pake ""mystyle"" untuk dapatkan cashback 25 ribu 😍",5,Positif,bagus banget untuk pemula yang ingin investasi diajarin dari awal apa itu reksadana dan cara bayarnya juga gak ribet cocok untuk pemula boleh pake mystyle untuk dapatkan cashback  ribu 
"Awalnya nyoba2 karna yang rekomendasikan youtuber gede, saat sudah coba memang bagus, cuma kecewa saat pencairannya, bilangnya max 7 hari tapi lewat, kasih saya alasan agar bisa ngasih 5 bintang, karna saya sangat kecewa dengan pelayanan transaksi yang kurang cepat",1,Negatif,awalnya nyoba karna yang rekomendasikan youtuber gede saat sudah coba memang bagus cuma kecewa saat pencairannya bilangnya max  hari tapi lewat kasih saya alasan agar bisa ngasih  bintang karna saya sangat kecewa dengan pelayanan transaksi yang kurang cepat
"Keren bikin kita yang muda2 belajar untuk nabung dan berinvestasi, walau tidak banyak tapi setidaknya bisa ada pemahaman dan pengetahuan baru ^^ dari pada uang jajan di habiskan untuk jajan yang ga jelas hehehehehehe....",5,Positif,keren bikin kita yang muda belajar untuk nabung dan berinvestasi walau tidak banyak tapi setidaknya bisa ada pemahaman dan pengetahuan baru  dari pada uang jajan di habiskan untuk jajan yang ga jelas hehehehehehe
"Sudah cape cape isi data, trus verifikasi.. pas mau masuk susah dibuka, dengan alasan jaringan sistem tidak baik.. gimana ini.. data dan no rek dah di isi. Dah valid, giliran mau invest malah aplikasi error.",5,Positif,sudah cape cape isi data trus verifikasi pas mau masuk susah dibuka dengan alasan jaringan sistem tidak baik gimana ini data dan no rek dah di isi dah valid giliran mau invest malah aplikasi error
"Niat awal install krn mau diversifikasi investasi yaitu reksadana saham. Nah knp gw pilih Bibit krn bahasa di aplikasi nya sederhana & cocok utk pemula, metode pmbyrn bs pake gopay & link-aja (selain transfer/m banking), CS nya komunikatif, ada fitur auto robot utk merekomendasikan jenis produk yg cocok sesuai karakter investor. Kekurangannya paling pilihan produk reksadananya msh kurang drpd tetangga mis bareksa. Tp its oke, gw sdh suka dgn ini aplikasi. Terus berinovasi ya Tim Bibit :)",5,Positif,niat awal install krn mau diversifikasi investasi yaitu reksadana saham nah knp gw pilih bibit krn bahasa di aplikasi nya sederhana  cocok utk pemula metode pmbyrn bs pake gopay  linkaja selain transferm banking cs nya komunikatif ada fitur auto robot utk merekomendasikan jenis produk yg cocok sesuai karakter investor kekurangannya paling pilihan produk reksadananya msh kurang drpd tetangga mis bareksa tp its oke gw sdh suka dgn ini aplikasi terus berinovasi ya tim bibit 
"KODE : raishecuan tuk cashback 25.000 Baru sebulan pakai bibit, di bantuin banget apk nya juga mudah di pahamin. Pembayaran ga ribet. Next ditunggu payment lewat dana dan tambahan fingerprint nya ✨✨✨✨",5,Positif,kode  raishecuan tuk cashback  baru sebulan pakai bibit di bantuin banget apk nya juga mudah di pahamin pembayaran ga ribet next ditunggu payment lewat dana dan tambahan fingerprint nya 
"Aneh sekali aplikasi ini, saya cuma tanya soal keuntungan dan penjualan, setelah itu setiap buka dibilang internet error, sekrup lepas. Saldo saya sudah pembelian sukses tapi tidak tampil keuntungan/ perubahan (normalnya kalau benar ini saham 1 hari itu grafiknya dinamis sekali) katanya keuntungan diupdate tiap 22.00 tapi sudah 3 hari tidak ada perubahan. Saldo tidak bisa dijual (tombol disabled). Aneh sekali aplikasi ini. Kalau nipu, yaudah makan tuh 2juta.. biar dapat beban di neraka 2jt x",1,Negatif,aneh sekali aplikasi ini saya cuma tanya soal keuntungan dan penjualan setelah itu setiap buka dibilang internet error sekrup lepas saldo saya sudah pembelian sukses tapi tidak tampil keuntungan perubahan normalnya kalau benar ini saham  hari itu grafiknya dinamis sekali katanya keuntungan diupdate tiap  tapi sudah  hari tidak ada perubahan saldo tidak bisa dijual tombol disabled aneh sekali aplikasi ini kalau nipu yaudah makan tuh juta biar dapat beban di neraka jt x
"Suka bgt sama interface nya, ga ribet. Trus ditambah lagi ada panduan buat yg beginner, mantap deh sukses selalu ya bibit",5,Positif,suka bgt sama interface nya ga ribet trus ditambah lagi ada panduan buat yg beginner mantap deh sukses selalu ya bibit
"Recommended bgt untuk yang pemula yang gatau harus mulai darimana. Di bibit skalian bisa sambil belajar, tampilannya simple dan mudah dimengerti. Bagus👍",5,Positif,recommended bgt untuk yang pemula yang gatau harus mulai darimana di bibit skalian bisa sambil belajar tampilannya simple dan mudah dimengerti bagus
"Baru nyoba sih tapi pengennya ditambah Timeframe chartnya, misal tf 4h, 12h bila perlu tf 15menit jadi benar benar bisa merasakan sensasi jual belinya, dan perlu ada depth chart juga agar bisa melihat perbandingan buyer dan seller serta perlu ada advanced chart dg indikator yang diperkaya...yang butuh referal bisa pakai ""bintangkejora"". Semoga investasi kita bisa bersinar. Terima kasih",4,Positif,baru nyoba sih tapi pengennya ditambah timeframe chartnya misal tf h h bila perlu tf menit jadi benar benar bisa merasakan sensasi jual belinya dan perlu ada depth chart juga agar bisa melihat perbandingan buyer dan seller serta perlu ada advanced chart dg indikator yang diperkayayang butuh referal bisa pakai bintangkejora semoga investasi kita bisa bersinar terima kasih
"Ini pendapatku dewek eaa hehe, buat yang pemula banget kayak diriku cocok banget pake bibit, kenwhy? Karena beneran bakal dibimbing sama disaranin gitu investnya. Apalagi cara ngeceknya itu gampang, diriku paling suka ngecek naik turun portofolio wkwkwk. Pas lagi turun itu sad aja gitu, tapi pas naik langsung bersyukur banget. Pokoknya suka :""))",5,Positif,ini pendapatku dewek eaa hehe buat yang pemula banget kayak diriku cocok banget pake bibit kenwhy karena beneran bakal dibimbing sama disaranin gitu investnya apalagi cara ngeceknya itu gampang diriku paling suka ngecek naik turun portofolio wkwkwk pas lagi turun itu sad aja gitu tapi pas naik langsung bersyukur banget pokoknya suka 
"Bagus sih buat pemula kaya aku, aku bisa belajar menabung uang dengan cara investasi, selain itu ini cara yg cukup efektif buat aku yg kalo nabung suka dibawa lagi dibawa lagi, karena kalo di bibit uang yg ditabung bisa dipakai dan mesti menunggu waktu pencairan, beda sama di bank atau celengan yg selalu keambil lagi",5,Positif,bagus sih buat pemula kaya aku aku bisa belajar menabung uang dengan cara investasi selain itu ini cara yg cukup efektif buat aku yg kalo nabung suka dibawa lagi dibawa lagi karena kalo di bibit uang yg ditabung bisa dipakai dan mesti menunggu waktu pencairan beda sama di bank atau celengan yg selalu keambil lagi
"Aplikasi nya bagus ada robonya jadi bisa di beri saran untuk investasi jadi gk bingung mau yg mana untuk pemula ini cocok sekali, saran aja sih kalo bisa di tambah investasi emas kalo bisa 👍",5,Positif,aplikasi nya bagus ada robonya jadi bisa di beri saran untuk investasi jadi gk bingung mau yg mana untuk pemula ini cocok sekali saran aja sih kalo bisa di tambah investasi emas kalo bisa 
"Gw masih awam bener, nonton YouTube cari info sana sini tentang aplikasi saham trus dapet bibit. Ratingnya udah bagus dan fitur paling ngebantu sih AI robotnya bisa bantu kita nyaranin buat milih yang mana. Saran sih perusahaannya mungkin bisa lebih banyak kaya aplikasi sebelah atau mungkin emang udah ada tapi gwnya yang gatau. So far so good. Thankyou bibit",5,Positif,gw masih awam bener nonton youtube cari info sana sini tentang aplikasi saham trus dapet bibit ratingnya udah bagus dan fitur paling ngebantu sih ai robotnya bisa bantu kita nyaranin buat milih yang mana saran sih perusahaannya mungkin bisa lebih banyak kaya aplikasi sebelah atau mungkin emang udah ada tapi gwnya yang gatau so far so good thankyou bibit
"Tampilannya menarik, ga terlalu bikin mikir dan ada robo advisornya.. pokoknya bagus untuk pemula karena user friendly.. Dan paling enaknya tuh suka dijelaskan mengenai saham, reksadana, obligasi dan pasar uang lewat email kita, jadi bisa sekalian belajar..",5,Positif,tampilannya menarik ga terlalu bikin mikir dan ada robo advisornya pokoknya bagus untuk pemula karena user friendly dan paling enaknya tuh suka dijelaskan mengenai saham reksadana obligasi dan pasar uang lewat email kita jadi bisa sekalian belajar
"Untuk saya yang betul"" buta pemahaman soal saham dan reksa dana, fitur Robo Advisor sangat membantu. UInya juga nyaman dan sangat ramah di mata, simpel. Kemudian, kemudahan dalam membayar juga sangat membantu.",4,Positif,untuk saya yang betul buta pemahaman soal saham dan reksa dana fitur robo advisor sangat membantu uinya juga nyaman dan sangat ramah di mata simpel kemudian kemudahan dalam membayar juga sangat membantu
"Bagus, apalagi dengan adanya fitur robo, yang memudahkan pilihan dalam memilih perusahaan mana yg perlu di diinvest! UI bagus, pembayaran mudah dengan gopay/e wallet lain. Buat kaian yg blm download, ayo download dan mulai investasi untuk masa depan kalian! Gunakan KODE "" chunmaru "" untuk dapat cashback 25rb pertamamu!",5,Positif,bagus apalagi dengan adanya fitur robo yang memudahkan pilihan dalam memilih perusahaan mana yg perlu di diinvest ui bagus pembayaran mudah dengan gopaye wallet lain buat kaian yg blm download ayo download dan mulai investasi untuk masa depan kalian gunakan kode  chunmaru  untuk dapat cashback rb pertamamu
"Aplikasi bibit kok jelek skrang, jaringan sinyal sama WiFi saya bagus, tapi kok ada bacaan ngk ada internet, dan juga aplikasi nya ngk ke buka, tolong dong min, di perbaiki lagi aplikasi nya",1,Negatif,aplikasi bibit kok jelek skrang jaringan sinyal sama wifi saya bagus tapi kok ada bacaan ngk ada internet dan juga aplikasi nya ngk ke buka tolong dong min di perbaiki lagi aplikasi nya
Baru nyoba dan baru jadi investor pemula nih. Bibit ngebantu banget. Apalagi dng sistem robo nya. Yg bisa auto balancing utk semua produk Reksadana sesuai dng budget.,4,Positif,baru nyoba dan baru jadi investor pemula nih bibit ngebantu banget apalagi dng sistem robo nya yg bisa auto balancing utk semua produk reksadana sesuai dng budget
"Ini aplikasi cocok banget buat pemula bagi saya, dan orang yang mungkin susah nabung juga, yang kalau nabung kepake mulu atau keambil mulu ini. Sukses terus bibit",5,Positif,ini aplikasi cocok banget buat pemula bagi saya dan orang yang mungkin susah nabung juga yang kalau nabung kepake mulu atau keambil mulu ini sukses terus bibit
"Pembelian cepat, tapi pas pencairan dananya sangat lama dan cenderung sulit yaa, padahal sudah tertera maksimal 7 hari kerja, tetapi sekarang sudah hampir 1 bln masih ad pencairan yang nyangkut, mohon diperhatikan ya buat management, solnya ini menyangkut kenyamanan nasabah dalam transaksi",1,Negatif,pembelian cepat tapi pas pencairan dananya sangat lama dan cenderung sulit yaa padahal sudah tertera maksimal  hari kerja tetapi sekarang sudah hampir  bln masih ad pencairan yang nyangkut mohon diperhatikan ya buat management solnya ini menyangkut kenyamanan nasabah dalam transaksi
"Aplikasi investasi pertama di hp saya, karena paling simple, UI nya keren mudah di pahami, ada fitur robo advisor buat yg bingung mau invest di mana..",5,Positif,aplikasi investasi pertama di hp saya karena paling simple ui nya keren mudah di pahami ada fitur robo advisor buat yg bingung mau invest di mana
"Cukup baik. Memang cocok untuk pemula, UI mudah dipahami. Namun pilihan yang terbatas",5,Positif,cukup baik memang cocok untuk pemula ui mudah dipahami namun pilihan yang terbatas
"Untuk nabung ini ok banget, tapi acc untuk pembelian terlalu lama hampir seminggu. Sedangkan kita beli di saat titik rendah saat di acc harga sudah naik 30 perak.",4,Positif,untuk nabung ini ok banget tapi acc untuk pembelian terlalu lama hampir seminggu sedangkan kita beli di saat titik rendah saat di acc harga sudah naik  perak
