content,score,Label
"Investasi mudah dan tanpa ribet. Cara bayarnya mudah, banyak promo menarik, tampilan apsnya bagus. Mudah2an bisa tambah pilihan instrumen investasinya.",5,Positif
"Rekomendasi Robo advisor nya sangat menbantu, tapi tidak mesti percaya 100% ya untuk keseluruhan bagus. UI nya sangat mudah di pahami untuk pemula",5,Positif
"Karena baru belajar Bintang 4 dulu ya 🤭 Tapi aplikasi nya bagus, bisa berinvestasi sedikit demi sedikit bagi yg minim pendapatannya, cocok untuk semua kalangan deh. Yang baru mw registrasi n mw Cashback sebesar 25rb masukkin kode referral saya ya => barokahlillahi",4,Positif
"Bibit oke untuk belajar investasi,,transaksi sesuai ketentuan di situ sudah di jelaskan Sabtu Minggu libur jadi tidak di hitung h+ nya,,untuk jual juga seperti itu,transparan lah ya,,selama ini pakai bibit tidak ada kendala,,sukses selalu bibit.",5,Positif
"Pas awal saya coba investasi di produk obligasi dan pasar uang, saya merasa puas karena dapat persentasi keuntungan lumayan besar. Lalu setelah sebulan saya memutuskan untuk menambah investasi saya dengan nominal yang lebih besar. Setelah berhasil, sehari kemudian saya coba buka aplikasi bibit ternyata malah susah di buka. Error terus, padahal versi aplikasi sudah yang paling ter-update. Jika aplikasi sudah bisa normal lagi, baru penilaian nya akan saya akan ganti.",1,Negatif
"Suka sih sama apps nya tp kadang suka lemot pas dibuka, dan lagi coba dibuat fitur ganti metode pembayaran kalo2 ada masalah dgn pembayaran jadi bisa diganti dgn metode pembayaran lain",4,Positif
"Mantep nih aplikasinya,sedikit-sedikit mudah di pahami untuk saya yang masih pemula. Semoga bisa terus berkembang dan lebih maju lagi. Trims bibit😊",5,Positif
"halo bibit dev, fitur livechat anda sangat bermasalah. saya ke menu apapun lancar, ketika mau chat cs selalu muncul notif tidak terhubung ke jaringan.. siang malam selalu gitu, perbaiki segera ya",3,
"Cara penggunaan sangat mudah, semua terlihat aman dan dapat dipercaya. Tapi untuk penggunaan Robo kurang fleksibel.",4,Positif
"Sangat mudah dimengerti, dan sangat - sangat membantu bagi pemula yg ingin ber investasi.. Referral = azriel",5,Positif
"Keren sih aplikasi bibit, saya juga termasuk pemula dalam bidang investasi, jdi dengan make bibit udh diatur sesuai dengan profil kita dan semua reksadananya pilihan. Jadinya gk perlu takut atau ragu lgi",5,Positif
Saya suka tampilan awal & latar belakangnya. Tutorial utk pengalaman sbgi pemula sangat terbantu. Admin nya juga membantu jika ada kesalahan saat menginput data. Robo-Advisor membantu ketika memilih Reksadana yg cocok bagi Profil Resiko.,5,Positif
"Saya menjual hasil reksadana saya, dan coba saya lakukan penarikan. Ketentuannya disitu penarikan max 7 hari kerja akan di Tf ke rekening, tapi sampai sekarang uda 1 bulan lebih belum juga masuk ke rekening. Kecewa saya sama apk gak jelas kayak gini.",1,Negatif
"pencairan super lelet, janji maximal 7 hari kerja, giliran udh sampe lewat 7 hari masih gk masuk jg alesan nya ke mana mana. mesti ini lah mesti itu lah... cukup tau aja sama ni apk, mudah mudah kena banned play store,",1,Negatif
"Buat yang susah nabung rutin, bagus banget ini apalagi bisa diatur tiap bulan jadi sekalian bisa ingetin buat nabung dan belajar reksadana juga. Sukses terus bibit !",5,Positif
"saya udah melakukan regristrasi data dan udah verifikasi data, lalu ketika mau masuk aplikasi malah loading lama dengan tampilan logo bibit di tengah. Padahal update terbaru katanya ""Kamu bisa masuk ke akun Bibit dengan lebih mudah dan cepat"" 💀, nyatanya malah loading lama begini 😢😢",1,Negatif
"Aku mau komplain nih, aku kan udah instal nih aplikasi tp loading nya lama bngt trus setiap ingin membayar transaksi selalu aja nutup sendri aplikasinya. Pdahl aplikasinya udah yg terupdate. Tolong kasih saranya. Dan satu lagi, kdang loadingnya lama bngt jd rada males",2,Negatif
"Sangat mudah dan menguntungkan, cocok untuk pemula karena tidak perlu repot menganalisa lagi karena sudah ada aplikasi Robo yang mengatur semua",5,Positif
"Kok gak bisa login sih. Udah masukin OTP malah balik lagi ke awal, setiap pertanyaan ga direspon sama sekali sama tim bibit.. ambil tuh 5 bintang. Uninstall 🙏",5,Positif
Mudah digunakan. Perbarui lagi User Interfacenya agar dilihat lebih enak tanpa mengurangi fungsinya... Mantab pokoknya,4,Positif
"Aplikasi yang mudah digunakan dan dimengerti untuk pemula yang ingin berinvestasi, jangan lupa masukkan kode refferal 'mulaitanamsaham' saat pertama kali daftar agar kamu mendapatkan cashback 25rb. Good luck!",5,Positif
"Fitur fingerprint masih gx bsa pake. Setelah fingerprint tetap harus masukkan pin. Jika coba finger kedua kalinya, muncul pesan kesalahan.",5,Positif
"Hi bos tolong perbaiki tampilannya ini ikon chat menutup menu profil jadi nggak bisa masuk ke profil deh, trus tiap transaksi pasti aplikasi jadi putih semua cuma ada tulisan ""bibit""..tks",5,Positif
Pertama saya coba kesan nya saya langsung nyaman Walaupun belum profit karna baru pertama kali register yah saya sangat suka karna menurut saya ini yg paling anti ribet dari sekian banyak apk yg saya coba mainkan baru yg ini saya nemu kecocokan Trimakasih pertahankan dan semoga terus maju,5,Positif
Baru belajar investasi dan hasilnya lumayan bgt... awalnya sy masukkan uang 200rb lumayan numbuh 3 hari nambah 4rb.. trus akhirnya sy nambah lg masukkn 2 jt dan 3 hari udh nambah 16rb.. lumayan pokoknya.. bahkan bs buat alarm buat rajin nabung misalnya 10rb perbulan.. lumayan loh g ad minimal top up.. dan yg pasti uang nambah bukan kurang,5,Positif
"Dulu TOP UP lewat virtual account via BNI Bisa, sekarang kok di hilangkan ?? Mohon ditambahkan lagi, untuk aplikasi udah terbaik dari lainnya deh",4,Positif
"Ma'af min, anda atau kalian semua pasti tahu kalau kritik itu bagus untuk meningkatkan kualitas.sementara ini kualitas kalian atau anda semua seperti bintang yang saya berikan,so please pertahanan.hanya saran, kalau bisa produk bibit ditambah dong.mungkin SBN, mungkin juga cryptocurrency atau apalah itu.yang kira-kira menarik dan meningkatkan kualitas kalian.atau mungkin, kalau ada bintang minus.akan saya berikan, kalau kualitas kalian atau anda semua menurun.have great night for all team bibit.",5,Positif
Bibit memberikan pengalaman yang menyenangkan bagi investor pemula seperti saya. User Interface yang simple dan mudah dipahami membuat pengguna tidak bingung dalam menentukan pilihan. Tim juga siap membantu apabila pengguna memiliki pertanyaan-pertanyaan seputar aplikasi Bibit. Saya sangat merekomendasikan aplikasi ini. Bagi yang penasaran silakan mencoba.,5,Positif
"Saya mau tanya, knpa prosesnya kok lama banget ya? Di transaksi saya liat pembayaran berhasil, saldo juga sudah tertera brapa banyak yg tertanam di aplikasi. tapi kenapa di saham yg saya beli kok ga muncul presentasenya?",3,
"Pas masuk aplikasi, gak bias discoll ke atas dan kebawah,.. udah berbagai cara dipake, udah di instal ulang, sudah pake versi berbaru, sudah di clear cacha... Tapi ttp gak bisa bagaimana ini yaa Rating akan diubah, jika masalah teratasi",1,Negatif
"Aplikasinya bagus bgtt buat pemula yg mau mulai investasi👍. Yok yang mau daftar bibit dan mau belajar investasi, saat mendaftar bisa pake kode referal ini : yoknabungsantuy. Langsung dapat cashback 25 ribu lhoo. Selamat mencoba✨.",5,Positif
Aplikasi cukup user friendly dan membantu untuk melihat pilihan investasi. Improvement: pembelian dan pencairan mohon untuk diperbaiki atau sebaiknya ada time limit nya. Thanks a lot for Bibit,5,Positif
"No ribet ribet, bisa buka rekening reksadana tanpa wara wiri full hanya dr HP, sangat mudah dipahami bagi pemula seperti saya yg lagi belajar.",5,Positif
"Aplikasinya mantap, mudah kita memilih reksadananya sesuai dengan profil resiko kita dan adanya rekomendasi bibit. Tapi, saya berharap nantinya, Bibit bisa menambahkan metode pembayarannya dg menggunakan aplikasi Jenius, Dana, OVO, Internet/mobile banking seluruh bank. Serta saya berharap nantinya di aplikasi Bibit bisa menyediakan fitur utk bisa membeli investasi obligasi pemerintah seperti SBN, Sukuk, dan lain-lain.",5,Positif
"Aplikasi investasi ini bagi saya sangat direkomendasikan. Terutama buat yg gamau ribet soal pembelian dan pembayaran. Kenapa? Karna apk ini Bisa bayar pakai Gopay, Link aja, sama Transfer bank men. Trs bisa juga dapet cashback Pakai kode referal Bibit: (( getcashback )) saat pendaftaran. Kamu langsung dapat cashback saldo 50.000 IDR! Caranya? Download aplikasi bibit, register akun, masukkan kode referal: getcashback, dan cashback dapat langsung digunakan. SELAMAT MENCOBA !!!",5,Positif
"Aplikasi apaan ini? Coba investasi karena katanya klo penjualan uangnya masuk ke rekening pling lama 7 hari dan skrang udah setengah bulan uangnya blm masuk juga. Ribet, banyak alasan, katanya harus kirim mutasi rekening dan saya udah kirim katanya ga lengkap, trus mereka bilang mereka yg akan cek. Skrg uang saya masih blm masuk, bahkan saya kirim buktinya dan skrg mereka blg harus pke rekening koran. Aduh ga percaya lagi sama aplikasi ini, timnya ga pasti 👎hati2 penipuan ya guys! Kita ga tau",1,Negatif
"apresiasi tinggi untuk kemudahan user interface dan ux nya, benar benar dibikin simple untuk pemula yg tidak begitu tahu banyak tentang investasi, keren pokoknya, keep it up!",5,Positif
Recommended untuk pemula yg mau mempelajari reksadana... Kedepan untuk fitur dan updating mohon lebih di stabilkan biar lebih joss lagi,5,Positif
"Aplikasi bagus untuk investasi. karena reksadana yang terdaftar sudah pilihan tidak semua reksadana bisa masuk, jadi kita yang awam tidak binggung pilih reksadananya.",5,Positif
"Proses pencairan gk seperti dlu, skr pencairan lama, gk kek dlu, setelah berhasil melakukan penjualan langsung masuk di rekening, tapi sekarang lama baru masuk",2,Negatif
"aplikasinya bagus sangat mudah dipahami untuk yg awam seperti saya, sedikit saran saja tolong ditambah lagi metode pembayarannya seperti dana, ovo, dll, supaya lebih mudah lagi dalam transaksi.",5,Positif
Menurut saya mending kalok punya uang lebih yang belum kepake.. Mending bibit deh.. Simpel dan gak ribet... Untuk pemula seperti saya oke... Top... Bimbingan nya juga mudah... Smoga bibit makin sukses...,5,Positif
"Aplikasi gk bisa optimal di hpku,sebagian layar gk Tampil,DAN g bisa scrol, ku coba buka di browser Chrome ternyata sama,akhirnya ku buka dengan opera browser hasilnya normal, jadi terpaksa saya uinstal ya app nya,terima kasih bibit",4,Positif
"Susah untuk mendaftar padahal mau berinvestasi karena foto ktp burem sedangkan ktp NIK nya seumur hidup,sedangkan solusinya ga ada musti ktp ga ada opsi seperti pasport ataupun sim, mau berinvestasi aja sulitnya begini. Fungsinya foto bersama ktp ga ada artinya pemerintah ga memikirkan kondisi fisik ktp ada punya umurnya kapan musti dicetak karena buram patah. Opsi untuk berinvestasi kurang memadai solusi baiknya belum saya dapatkan.terima kasih.",1,Negatif
"Klo aplikasi nya bagus,cuma lambat dalam segala hal. Beli,jual lama di proses. Beli saham tuh 1 detik aja dh berubah dan bahaya,,nie proses jual dan beli smpai berhari2. Tidak prnh sesuai sama yg ingin kita dapatkan karena lamaaaaaaaaaaaa.",3,
"Lebih mudah dari yang saya bayangkan. Setelah 2 bulan menggunakan aplikasi ini, tidak ada kesulitan yang berarti, awal menggunakan agak bingung karena kurang teliti memahami petunjuk penggunaannya. Saya berharap Bibit dapat konsisten mempertahankan kualitas pelayanan. Terima kasih, Bibit.",5,Positif
"Aplikasi Investasi Reksadana yang sangat mudah untuk dimengerti! Ada beberapa penjelasan untuk investor pemula dan juga diberi beberapa panduan untuk belajar, sangat direkomendasikan untuk mendaftar reksadana walaupun dengan nominal yang tidak banyak, dan juga UI yang sangat bersahabat dan ringan, tidak bertele tele. kekurangan aplikasi ini ialah kekurangan nya fitur tema gelap, dikarenakan warna putih sangat menyakitkan bagi mata saya, apabila fitur itu sudah ada bintagnya akan saya naikkan.",4,Positif
"Proses registrasi mudah, aplikasinya tidak ribet untuk pemula seperti saya, mau top up juga tidak ribet, cuman belum pernah mencoba melakukan penarik dana jadi belum tau prosesnya gmn, cuman yang harus diingat sabtu dan minggu bibit libur..",5,Positif
"Untuk masukan saran, setelah login diberi keamanan biometrik sidik jari atau password supaya tidak dibaca orang lain yg kepo atau tangan jahil. Tampilan UI bagus dan mudah penggunaannya.",4,Positif
"Bagi para pemula yang ingin belajar mengenai Pasar Uang, Obligasi dan Saham sangat cocok di aplikasi Bibit ini. Karena tampilan visual yang mudah, transaksi jual/beli yang mudah dan cepat dan dari Rp 10.000 saja kita sudah bisa berinvestasi. Dan yang paling penting, kita bisa memilih produk investasi yang cocok sama diri kita. Semoga bermanfaat untuk masa pensiun nanti.",5,Positif
"Asal rutin nabung (ngga peduli nominalnya) pasti return-nya oke. Bergantung pasar juga sih. Tapi selama pasar oke, nabung rutin oke. Hasilnya juga oke.",5,Positif
"Pertama kali mencoba investasi, baca2 review katanya ok , dan ternyata memang oke , cs nya cepat tanggap dalam menjawab setiap pertanyaan, ada kamus investasi nya pula jd skalian bljr istilah2 ,,, Yang mau cash back bisa pakai kode ""semangit""",5,Positif
Mau menyisipkan gambar/file untuk di kirim ke CS ko lama banget buka gdrivenya. kadang-kadang aplikasi bibit tidak menanggapi. tolong perbaiki apakah ada bug atau sbgnya.,2,Negatif
"Baru pertama coba hal investasi(pemula) app ini sangat bagus, gak ribet sih kalau mau jadi ineverter kudu sabar karna proses investasi gak langsung masuk, dan enaknya bibit bisa bayar pakek link aja dan gopay keren buat milenial dongs sisa jajan bisa di investasikan.",5,Positif
"Pilihan produk reksa dana oke. Kalo kurang cocok sama pilihan robo, bs kita ganti. Ga ada biaya pembelian/penjualan tdk spt di bank. Dan bs dicairkan kapan saja walau agak lama masuk ke rekeningnya (walau hanya reksa dana pasar uang). Thx Bibit",5,Positif
"Alhamdulillah bisa mengenal aplikasi ini sehingga bisa tau gimana cara nya mengolah uang yg sebelumnya nganggur di rekening tapi sekarang bisa bertumbuh dan jadi lebih giat lagi utk menabung. Pertahankan kualitas nya dan tambahan sih, kalau bisa dari fitur app Bibit nya sendiri ditambahkan dark mode tampilan nya ya. Biar utk user android yg belum OS 10, bisa juga memakai tema dark mode. Terimakasih..",5,Positif
"Smart robo membantu banget untuk menentukan berapa banyak yang kita mau alokasikan dari dana invest kita, pada 3 jenis investasi yg disediakan. Sejauh ini selalu meningkat nilainya walaupun ada juga penurunan beberapa kali, namun lebih sering naik nilai.",5,Positif
Buat pengalaman pertama ikut reksadana ini bantu banget ya. Tapi untuk pembeliannya butuh waktu lama untuk segera tau di approvenya. Apa emang akunya aja yg kudet ya heheh,4,Positif
"Keren, aplikasi yang mudah dipelajari bagi pemula. Interface yang sederhana, pilihan reksadana banyak, serta bisa membandingkan portofolio sebelum di beli. Sangat membantu..",5,Positif
"Semua prosesnya mudah dari pendaftaran, beli & jual. Aplikasi juga tidak lelet. Cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati. Semoga ke depan semakin berkembang. Produk2nya semakin banyak tapi tetap high quality & menjadi paltform investasi yg bisa diandalkan & dibanggakan semuanya 😁🙏",5,Positif
"Aplikasi yang memudahkan buat orang yg susah nabung kayak saya jadi tergoda utk nabung. Fiturnya oke, pilihannya gak kebanyakan jadi gak tambah bingung. Fitur chatnya sangat membantu fast respon. Pengelolaan penggunanya keren sih bisa update dan ngasih info2 utk semakin belajar.",5,Positif
"Sukaaa😭😭bagi anak muda yg baru mau belajar investasi tapi belum berani ngambil resiko yg besar ini app yg tepat sih, UI nya easy friendly banget mudah dimengerti gak pusing",5,Positif
"Sejauh ini masih kelihatan mudah digunakan apalagi untuk pemula, banyak petunjuk yang mudah dipahami. Yang baru daftar bisa pakai kode referral dari aku ya, supaya dapet cashback 25ribu, lumayan bisa untuk tambahan beli reksadana. Kode ny ""daridewi"" Terimakasih",4,Positif
"Aplikasi apaan, cs nya dtanya bisa tarik kapan aja gak, gak ada respon mending di Raiz komunikatif jelas, dana bisa ditarik kapan aja.. Dsini gak ada kepastian keamanan, mknya aku uninstal.. Bikin kesel ni aplikasi",1,Negatif
"Aplikasinya mudah untuk digunakan, bahasanya pun mudah dipahami bagi pemula, smoga bibit terus maju dan berkembang. Masukan kode referral : profitlagi ,dan dapatkan cashback 25k 😁",5,Positif
"Baru pakai bibit pas Juli lalu. Awalnya bingung dan ragu krna belum ngerti sama sekali. Tapi ternyataaaaaaa disini tuhh ada robo advisor, ada juga penjelasan2 sebelum memulai, terus ada grup telegramnya juga. Jadi kalo ada yg mau ditanya, bisa tanya di grupp, mereka jg friendly :"") aku nyesalll ga dari duluu ikutan bibit guys 😭😭 benerann ga boong:"") Oiya syaratnya cuma ktp, swafoto dengan ktp dan rekening atas nama kita sendiri. Pake kode referalku ya : mariinvestasibibit untuk cashback!",5,Positif
"Aplikasinya sudah bagus, cuman perlu diperluas lagi gak hanya jenis investasi pada reksadana tp supaya bisa invetasi emas, sbn, dan yg lainnya.. dan loginny juga kalau bisa pake sidik jari biar lebih cepet..",4,Positif
Saya pemula yang benar-benar tidak tahu tentang investasi dan segalanya.. Tapi setelah download aplikasi sedikit demi sedikit mulai mengerti dan paham 😁 Sangat cocok buat pemula...👍,5,Positif
"Bibit mantap deh, metode pembayaran banyak tinggal pilih yang mana. Eksekusi ordernya, laporan transaksi cepat banget. Aplikasi ini rekomend banget deh pokoknya",5,Positif
"Malam Bibit. Bibit dari kemarin malam kenapa ya, lagi sakit kah? Dari kemarin malam aku mau bayar tapi ketika keluar sebentar (tidak log out) dari aplikasi, aku harus login lagi. 2x login dan 2x verifikasi. Jadi sekarang ada 3 pembelian yg sedang diverifikasi padahal cuma beli 1😞. Tolong segera diperbaiki ya Bibit, untuk sekarang 4 bintang dulu. Kalo udah sembuh, aku kasih 5 bintang. Thank you Bibit~",4,Positif
"Sangat recomended banget buat para pemula, saya senang bisa menemukan aplikasi sebagus ini, karena saya jadi mengerti apa itu artinya berinvestasi dengan benar, berkat bibit saya bisa memahami dari sedikit sedikit lama lama saya memahami 100 persen penggunaan dan fitur fitur dari aplikasi bibit, saya sangat menyarankan aplikasi ini buat pecinta investasi dan menabung di dunia digital untuk masa depan.",5,Positif
"Alhamdulillah,semoga terus mendukung kalangan kecil untuk berinvestasi. Aplikasi Bibit mudah dipahami,cuma hanya belum sepenuhnya support untuk disabilitas tunanetra. Mohon bantuannya agar dikembangkan lagi supaya teman2 tunanetra bisa dengan mudah berinvestasi melalui bibit.",5,Positif
"Keren banget aplikasi nya, user interface nya mudah banget buat dimengerti, user friendly abis, buat pemula jadi ga bingung2 banget. Thanks bibit",5,Positif
"Aplikasi ini bagus,fitur yang di tawarkan juga wort it banget lah sama saya,cuman kalo bisa jangan mau kalah sama aplikasi tetangga dong kalo bisa fitur bibit sekuritas juga bisa di tambahin biar makin keren..biar langsung jadi satu paket begitu🙏sejauh ini bibit tetap makin keren makasih developer😂😊",4,Positif
"Aplikasi Bibit sangat bermanfaat bagi kalangan pemula yang ingin berinvestasi Reksadana di aplikasi Bibit. saran saya, ke depannya kalau bisa ditambahkan fitur Emas di aplikasi Bibit, supaya aplikasi Bibit semakin cuan...",5,Positif
"Nih yang mau investasi disini aku kasih tau kelebihan nya, fitur yang simpel dan mudah digunakan, pendaftaran cepat, transaksi juga cepat hari itu juga selesai diproses, via transfer juga banyak, dan opsi Pelayanan juga banyak bisa bertanya langsung di apk dan wa",5,Positif
"Setelah saya daftar, awalnya oke oke saja. Namun saat pencairan kena potongan bank its okelah dapet cashback 3500. Tapi cashback hanya bisa dipake saat beli rekom Robo yg notabene berisi 3 reksadana yg bukan pilihan sendiri. Kurang menarik. Saran dari saya, jika cashback harusnya bisa dipakai untuk semua transaksi(tidak pilih-pilih). Ternyata masih mending bukareksa bukalapak.",1,Negatif
"Bagus banget untuk pemula yang ingin investasi.. diajarin dari awal apa itu reksadana dan cara bayarnya juga gak ribet.. cocok untuk pemula.. boleh pake ""mystyle"" untuk dapatkan cashback 25 ribu 😍",5,Positif
"Awalnya nyoba2 karna yang rekomendasikan youtuber gede, saat sudah coba memang bagus, cuma kecewa saat pencairannya, bilangnya max 7 hari tapi lewat, kasih saya alasan agar bisa ngasih 5 bintang, karna saya sangat kecewa dengan pelayanan transaksi yang kurang cepat",1,Negatif
"Keren bikin kita yang muda2 belajar untuk nabung dan berinvestasi, walau tidak banyak tapi setidaknya bisa ada pemahaman dan pengetahuan baru ^^ dari pada uang jajan di habiskan untuk jajan yang ga jelas hehehehehehe....",5,Positif
"Sudah cape cape isi data, trus verifikasi.. pas mau masuk susah dibuka, dengan alasan jaringan sistem tidak baik.. gimana ini.. data dan no rek dah di isi. Dah valid, giliran mau invest malah aplikasi error.",5,Positif
"Niat awal install krn mau diversifikasi investasi yaitu reksadana saham. Nah knp gw pilih Bibit krn bahasa di aplikasi nya sederhana & cocok utk pemula, metode pmbyrn bs pake gopay & link-aja (selain transfer/m banking), CS nya komunikatif, ada fitur auto robot utk merekomendasikan jenis produk yg cocok sesuai karakter investor. Kekurangannya paling pilihan produk reksadananya msh kurang drpd tetangga mis bareksa. Tp its oke, gw sdh suka dgn ini aplikasi. Terus berinovasi ya Tim Bibit :)",5,Positif
"KODE : raishecuan tuk cashback 25.000 Baru sebulan pakai bibit, di bantuin banget apk nya juga mudah di pahamin. Pembayaran ga ribet. Next ditunggu payment lewat dana dan tambahan fingerprint nya ✨✨✨✨",5,Positif
"Aplikasinya lemot apa gimana ya, soalnya sering ga kebuka2 dan suruh periksa koneksi, padahal lancar banget koneksinya buka aplikasi sosmed yg lain loading cepat banget, tolong ditingkatkan",3,
"Aneh sekali aplikasi ini, saya cuma tanya soal keuntungan dan penjualan, setelah itu setiap buka dibilang internet error, sekrup lepas. Saldo saya sudah pembelian sukses tapi tidak tampil keuntungan/ perubahan (normalnya kalau benar ini saham 1 hari itu grafiknya dinamis sekali) katanya keuntungan diupdate tiap 22.00 tapi sudah 3 hari tidak ada perubahan. Saldo tidak bisa dijual (tombol disabled). Aneh sekali aplikasi ini. Kalau nipu, yaudah makan tuh 2juta.. biar dapat beban di neraka 2jt x",1,Negatif
"Suka bgt sama interface nya, ga ribet. Trus ditambah lagi ada panduan buat yg beginner, mantap deh sukses selalu ya bibit",5,Positif
"Recommended bgt untuk yang pemula yang gatau harus mulai darimana. Di bibit skalian bisa sambil belajar, tampilannya simple dan mudah dimengerti. Bagus👍",5,Positif
"Baru nyoba sih tapi pengennya ditambah Timeframe chartnya, misal tf 4h, 12h bila perlu tf 15menit jadi benar benar bisa merasakan sensasi jual belinya, dan perlu ada depth chart juga agar bisa melihat perbandingan buyer dan seller serta perlu ada advanced chart dg indikator yang diperkaya...yang butuh referal bisa pakai ""bintangkejora"". Semoga investasi kita bisa bersinar. Terima kasih",4,Positif
"Ini pendapatku dewek eaa hehe, buat yang pemula banget kayak diriku cocok banget pake bibit, kenwhy? Karena beneran bakal dibimbing sama disaranin gitu investnya. Apalagi cara ngeceknya itu gampang, diriku paling suka ngecek naik turun portofolio wkwkwk. Pas lagi turun itu sad aja gitu, tapi pas naik langsung bersyukur banget. Pokoknya suka :""))",5,Positif
"Bagus sih buat pemula kaya aku, aku bisa belajar menabung uang dengan cara investasi, selain itu ini cara yg cukup efektif buat aku yg kalo nabung suka dibawa lagi dibawa lagi, karena kalo di bibit uang yg ditabung bisa dipakai dan mesti menunggu waktu pencairan, beda sama di bank atau celengan yg selalu keambil lagi",5,Positif
"Aplikasi nya bagus ada robonya jadi bisa di beri saran untuk investasi jadi gk bingung mau yg mana untuk pemula ini cocok sekali, saran aja sih kalo bisa di tambah investasi emas kalo bisa 👍",5,Positif
"Gw masih awam bener, nonton YouTube cari info sana sini tentang aplikasi saham trus dapet bibit. Ratingnya udah bagus dan fitur paling ngebantu sih AI robotnya bisa bantu kita nyaranin buat milih yang mana. Saran sih perusahaannya mungkin bisa lebih banyak kaya aplikasi sebelah atau mungkin emang udah ada tapi gwnya yang gatau. So far so good. Thankyou bibit",5,Positif
"Tampilannya menarik, ga terlalu bikin mikir dan ada robo advisornya.. pokoknya bagus untuk pemula karena user friendly.. Dan paling enaknya tuh suka dijelaskan mengenai saham, reksadana, obligasi dan pasar uang lewat email kita, jadi bisa sekalian belajar..",5,Positif
"Untuk saya yang betul"" buta pemahaman soal saham dan reksa dana, fitur Robo Advisor sangat membantu. UInya juga nyaman dan sangat ramah di mata, simpel. Kemudian, kemudahan dalam membayar juga sangat membantu.",4,Positif
"Halo, Saya udah lama pake bibit di iOS. Waktu nyoba di Android ada kendala dimana ketika membuka portofolio terjadi force close. Kendala pada Xiaomi Redmi Note 8 Pro",3,
"Bagus, apalagi dengan adanya fitur robo, yang memudahkan pilihan dalam memilih perusahaan mana yg perlu di diinvest! UI bagus, pembayaran mudah dengan gopay/e wallet lain. Buat kaian yg blm download, ayo download dan mulai investasi untuk masa depan kalian! Gunakan KODE "" chunmaru "" untuk dapat cashback 25rb pertamamu!",5,Positif
"Aplikasi bibit kok jelek skrang, jaringan sinyal sama WiFi saya bagus, tapi kok ada bacaan ngk ada internet, dan juga aplikasi nya ngk ke buka, tolong dong min, di perbaiki lagi aplikasi nya",1,Negatif
Baru nyoba dan baru jadi investor pemula nih. Bibit ngebantu banget. Apalagi dng sistem robo nya. Yg bisa auto balancing utk semua produk Reksadana sesuai dng budget.,4,Positif
"Ini aplikasi cocok banget buat pemula bagi saya, dan orang yang mungkin susah nabung juga, yang kalau nabung kepake mulu atau keambil mulu ini. Sukses terus bibit",5,Positif
"Pembelian cepat, tapi pas pencairan dananya sangat lama dan cenderung sulit yaa, padahal sudah tertera maksimal 7 hari kerja, tetapi sekarang sudah hampir 1 bln masih ad pencairan yang nyangkut, mohon diperhatikan ya buat management, solnya ini menyangkut kenyamanan nasabah dalam transaksi",1,Negatif
"Aplikasi investasi pertama di hp saya, karena paling simple, UI nya keren mudah di pahami, ada fitur robo advisor buat yg bingung mau invest di mana..",5,Positif
"Cukup baik. Memang cocok untuk pemula, UI mudah dipahami. Namun pilihan yang terbatas",5,Positif
"Untuk nabung ini ok banget, tapi acc untuk pembelian terlalu lama hampir seminggu. Sedangkan kita beli di saat titik rendah saat di acc harga sudah naik 30 perak.",4,Positif
"buat pemula di bidang investasi seperti saya, aplikasi Bibit ini sangat newbie friendly. Gampang digunakan, supportnya juga oke punya, apapun yang nggak saya pahami bisa langsung dicari di dalam aplikasi, ada forum Telegramnya juga. Tabungan di bank yang lama mengendap bisa jadi cuan karena bantuan Bibit 👍",5,Positif
Friendly user dan tampilan yang enak banget. Mudah di gunakan oleh pemula. Penjelasannya cukup lengkap dan sangat membantu. Guys bisa pake referral (targetcuan) yaa. Langsung dapet cashback 25.000~,5,Positif
Aplikasi nya bagus cocok banget bagi kalangan muda dan yg tua. Asalkan rutin nabung sebulan sekali pasti keuntungan nya juga bertambah,5,Positif
"Aplikasi yang sangat bagus cocok buat kalian yang ingin belajar investasi, jangan lupa masukan kode referral ( CITAKU ) saat awal kalian mendaftar supaya dapat bonusnya 25ribu, dan bonusnya juga bisa di cairkan atau di buat investasi, pokoknya menyenangkan sekali gaes belajar investasi di aplikasi Bibit, dan bersama kita bisa. 😊😊😊",5,Positif
"sangat mudah untuk pemula mulai berinventasi, fitur fitur nya simple gampang dimengerti .",5,Positif
"Aplikasi ini sangat bagus sekali memotivasi kita buat menabung, mungkin akan sangat sempurna bila ada fitur yang bisa memfilter reksadananya sesuai bank penampung supaya lebih memudahkan lagi.",5,Positif
"Aplikasinya cukup membantu pemula yg mau investasi, tapi saya masih bingung kenapa judul pertofolio yg langsung direkomendasiin sama robo tdk bisa diubah yaa, padal saya ingin menggantinya agar pola invest saya di bibit bisa teratur sesuai kemauan saya, karena selain invest menggunakan robo saya coba invest mandiri, mungkin masalahnya sepele sih, tapi saya harap aplikadi bibit bisa ada perbaikan yg berkelanjutan kedepannya. Sukses bibit dan investor pemula.",5,Positif
"Suka banget sama aplikasi bibit, bisa nabung dengan nilai mata uangnya bertambah, walaupun kecil dan gak instan tapi emang hrs sabar karena nabung bisa buat masa depan juga. Makasih bibit",5,Positif
