content,score,Label,text_clean
"Min tambahin fitur lock dong, pas buka apps nya kita harus masukin pin dulu. Biar lebih aman aja. Apps tetangga jg pake ko, dan nyaman bgt jd merasa aman. Makasih, semoga dibaca ya ulasan ini",4,Positif,min tambahin fitur lock dong pas buka apps nya kita harus masukin pin dulu biar lebih aman aja apps tetangga jg pake ko dan nyaman bgt jd merasa aman makasih semoga dibaca ya ulasan ini
Terima kasih admin Bareksa tercinta.. haha.. keluhan saya di ulasan sebelumnya di dengarkan.. sukses selalu Bareksa.. 🙏👍dengan upgrade aplikasi yg skrg Bareksa makin mantap..,5,Positif,terima kasih admin bareksa tercinta haha keluhan saya di ulasan sebelumnya di dengarkan sukses selalu bareksa dengan upgrade aplikasi yg skrg bareksa makin mantap
"Bareksa bagus.. sekarang sudah ada tambahan investasi emas, saran saya gabungin aja obligasi/SBN dalam 1 aplikasi ini jadi lebih simple tak perlu install 2 aplikasi. Saya yakin jika jadi 1 maka makin mudah dan banyak yg menggunakan aplikasi ini. Kalo ada yg mudah ngapain harus ribettt??? Hehehe",4,Positif,bareksa bagus sekarang sudah ada tambahan investasi emas saran saya gabungin aja obligasisbn dalam  aplikasi ini jadi lebih simple tak perlu install  aplikasi saya yakin jika jadi  maka makin mudah dan banyak yg menggunakan aplikasi ini kalo ada yg mudah ngapain harus ribettt hehehe
"Lebih bagus dan menarik lagi,kalau metode pembayaran selain transfer dan ovo,ditambah lagi khususnya linkaja.",5,Positif,lebih bagus dan menarik lagikalau metode pembayaran selain transfer dan ovoditambah lagi khususnya linkaja
"Aplikasinya ringan, aman, dan informasi di dalemnya lumayan lengkap. Sayang menurut saya UI-nya kurang friendly, jadi msti belajar ngebiasain. Tingkatkan terus, Bareksa!",4,Positif,aplikasinya ringan aman dan informasi di dalemnya lumayan lengkap sayang menurut saya uinya kurang friendly jadi msti belajar ngebiasain tingkatkan terus bareksa
"Lebih ditingkatkan untuk perfomance and responsibilities nya , agar hubungan baik selalu terjaga.",5,Positif,lebih ditingkatkan untuk perfomance and responsibilities nya  agar hubungan baik selalu terjaga
"Saya mau kasih pencerahan aja buat orang2 yang ngeluh masalah pencairan dana lama, beli diprosesnya lama, dan saat pencairan ada potongan. silahkan para netijen yg budiman, baca2 atau tonton yutub tentang reksadana ini. biar kalian semua paham bagaimana kinerja reksadana ini. (Karena hal itu adalah hal yg lumrah/wajar/YA EMANG BEGITU MALIH). Btw saya mau tanya juga min wkwk, kalau saya sudah daftar duluan reksadana lewat bukareksa bukalapak, bisa ga login di bareksa dengan akun yg sama?",5,Positif,saya mau kasih pencerahan aja buat orang yang ngeluh masalah pencairan dana lama beli diprosesnya lama dan saat pencairan ada potongan silahkan para netijen yg budiman baca atau tonton yutub tentang reksadana ini biar kalian semua paham bagaimana kinerja reksadana ini karena hal itu adalah hal yg lumrahwajarya emang begitu malih btw saya mau tanya juga min wkwk kalau saya sudah daftar duluan reksadana lewat bukareksa bukalapak bisa ga login di bareksa dengan akun yg sama
aplikasi sudah oke min.. saran saya cuma tolong ditambahkan untuk pembelian reksadana secara berkala (auto debet) min.. apalagi sekarang sdh kerja sama dgn ovo.thnks,5,Positif,aplikasi sudah oke min saran saya cuma tolong ditambahkan untuk pembelian reksadana secara berkala auto debet min apalagi sekarang sdh kerja sama dgn ovothnks
"Pelayanan cukup bagus dan responsif, semoga di tambahkan Virtual account, agar lebih mudah.Terima Kasih.🙏",5,Positif,pelayanan cukup bagus dan responsif semoga di tambahkan virtual account agar lebih mudahterima kasih
"Sy ingin buat akun dan selalu bermasalah di tahap 3. Setelah selesai Tanda tangan elektronik, aplikasi hanya tertulis ""sedang memproses"" meskipun ditunggu dlm waktu yg sgt lama, diulang pendaftaran nya masih ttp bgitu. Mohon pencerahan x",4,Positif,sy ingin buat akun dan selalu bermasalah di tahap  setelah selesai tanda tangan elektronik aplikasi hanya tertulis sedang memproses meskipun ditunggu dlm waktu yg sgt lama diulang pendaftaran nya masih ttp bgitu mohon pencerahan x
"Aplikasi untuk penggunaan pemula lumayan, cuma kalau boleh saran alangkah baiknya di tambah pengamanan sidik jari untuk masuk ke aplikasi.",4,Positif,aplikasi untuk penggunaan pemula lumayan cuma kalau boleh saran alangkah baiknya di tambah pengamanan sidik jari untuk masuk ke aplikasi
"Aplikasinya sudah sangat membantu , cuman untuk pembeliannya kalau bisa respon per unitnya segera Ter update agar kita bisa tau harga yang dipakai. Good job",5,Positif,aplikasinya sudah sangat membantu  cuman untuk pembeliannya kalau bisa respon per unitnya segera ter update agar kita bisa tau harga yang dipakai good job
"Tampilan aplikasi semakin bagus, terdapat fitur filter, sortir, dan bandingkan yang memudahkan dalam melakukan pencarian dan pemilihan produk reksadana. Kini ada mekanisme pembayaran melalui Ovo yg otomatis terverifikasi sehingga pembelian menjadi lebih mudah 👍",4,Positif,tampilan aplikasi semakin bagus terdapat fitur filter sortir dan bandingkan yang memudahkan dalam melakukan pencarian dan pemilihan produk reksadana kini ada mekanisme pembayaran melalui ovo yg otomatis terverifikasi sehingga pembelian menjadi lebih mudah 
"Mohon bantuan nya, aplikasi nya gk bisa di login padahal sudah di klik lupa password dan sampai sekarang blm ad balasan masuk di email saya terima kasih",1,Negatif,mohon bantuan nya aplikasi nya gk bisa di login padahal sudah di klik lupa password dan sampai sekarang blm ad balasan masuk di email saya terima kasih
Siapa itu tukijem? 😯 tolong di clear kan kendala pada aplikasi ini. Jangan buat kami harus lewat web di pencarian google karena terlalu lama. Kami ingin yg cepat mudah dan sederhana. Aplikasi ini semoga lebih membantu dan jadi yg terbaik,4,Positif,siapa itu tukijem  tolong di clear kan kendala pada aplikasi ini jangan buat kami harus lewat web di pencarian google karena terlalu lama kami ingin yg cepat mudah dan sederhana aplikasi ini semoga lebih membantu dan jadi yg terbaik
Proses jual - beli cepat... Cepat approval & cepat cair. Gak ribet kyk aplikasi invest lain... Selama ini menurut sy bareksa yg terbaik dr pada aplikasi lain... 😍👍,5,Positif,proses jual  beli cepat cepat approval  cepat cair gak ribet kyk aplikasi invest lain selama ini menurut sy bareksa yg terbaik dr pada aplikasi lain 
"Mantap aplikasinya, saya bisa monitor perkembangan investasi. Saya juga dapat update informasi investasi. Oh ya, untuk produk emas ada bug. Tolong diperbaiki.",5,Positif,mantap aplikasinya saya bisa monitor perkembangan investasi saya juga dapat update informasi investasi oh ya untuk produk emas ada bug tolong diperbaiki
"Mantap,,,,investasi buat jangka panjang 👍 Saran aja nii buat pembayaran next nanti kalau update aplikasinya usahakan ada pembayaran melalui link aja karna agar bisa bebas top up biaya admin",5,Positif,mantapinvestasi buat jangka panjang  saran aja nii buat pembayaran next nanti kalau update aplikasinya usahakan ada pembayaran melalui link aja karna agar bisa bebas top up biaya admin
Punya ku gk bisa ke buka lupa pasword y karena hp pecah rusak... Udah coba lupa pasword tpi gk dapat email. Dari bareksa padahal emil saya benar... Biasa y tiap bln ada emil masuk pemberitahuan naik /turun y ko ini gk ada emil masuk,4,Positif,punya ku gk bisa ke buka lupa pasword y karena hp pecah rusak udah coba lupa pasword tpi gk dapat email dari bareksa padahal emil saya benar biasa y tiap bln ada emil masuk pemberitahuan naik turun y ko ini gk ada emil masuk
"Alhamdulilah secara ke seluruhan baik, tapi boleh saran kan setiap nasabah harus memiliki buku polis nya, yang di berikan ketika daftar menjadi nasabah. Jadi transaksi investasi bisa di lakukan offline. Semoga kedepanya lebih baik dan sukses selalu . Lop you",5,Positif,alhamdulilah secara ke seluruhan baik tapi boleh saran kan setiap nasabah harus memiliki buku polis nya yang di berikan ketika daftar menjadi nasabah jadi transaksi investasi bisa di lakukan offline semoga kedepanya lebih baik dan sukses selalu  lop you
Parah ni aplikasi Bareksa. Hari ke 1 dan ke 2 ada bunga ke 3 dan ke 4 ga ada . Ga jelas nih investasi apaan. Nyesel aku ikutan baru awal dah kayak gini,1,Negatif,parah ni aplikasi bareksa hari ke  dan ke  ada bunga ke  dan ke  ga ada  ga jelas nih investasi apaan nyesel aku ikutan baru awal dah kayak gini
"Kalau belum bisa supporrt pembayaran lewat OVO, jngn disaranin pakai OVO, apaan saya beli produk reksadana Fix Income dari 2 hari yg lalu, sampai sekarang saldo saya masih 0, mengecewakan proses transaksinya lama lebih dari 2 hari.",1,Negatif,kalau belum bisa supporrt pembayaran lewat ovo jngn disaranin pakai ovo apaan saya beli produk reksadana fix income dari  hari yg lalu sampai sekarang saldo saya masih  mengecewakan proses transaksinya lama lebih dari  hari
"Karena pendapatan kecil saya gak punya npwp, jadi gak bisa bikin akun. Padahalmsaya ingin menabung reksadana ada solusi? Tolong opsi pembayaran diperbanyak, tambahin via dana, link aja dll biar mudah transaksinya thxs",5,Positif,karena pendapatan kecil saya gak punya npwp jadi gak bisa bikin akun padahalmsaya ingin menabung reksadana ada solusi tolong opsi pembayaran diperbanyak tambahin via dana link aja dll biar mudah transaksinya thxs
Mudah ringan dan simple... tp tolong kl bisa tambah lagi menu pembayarannya. Gopay dana dll.,4,Positif,mudah ringan dan simple tp tolong kl bisa tambah lagi menu pembayarannya gopay dana dll
"Bareksa sekarang sudah lebih baik, dari segi interface juga lebih segar, saran untuk fact sheet agar bisa di cubit untuk zoom in atau zoom out supaya lebih bebas seperti di bukareksa",4,Positif,bareksa sekarang sudah lebih baik dari segi interface juga lebih segar saran untuk fact sheet agar bisa di cubit untuk zoom in atau zoom out supaya lebih bebas seperti di bukareksa
"Aplikasinya bagus banget dan memudahkan saya untuk berinvestasi reksadana. Request fitur dong,bisa tambahin satu status lagi nggak ketika penjualan reksadana? jadi sekarang tuh ""Penjualan Berhasil"" tapi uangnya masih belum nyampe.tambahin satu dong gitu setelah ""Penjualan Berhasil"" yaitu ketika uang dah sampe di rekening,biar kita tau gitu kalo uangnya dah ada direkening Terimakasih",5,Positif,aplikasinya bagus banget dan memudahkan saya untuk berinvestasi reksadana request fitur dongbisa tambahin satu status lagi nggak ketika penjualan reksadana jadi sekarang tuh penjualan berhasil tapi uangnya masih belum nyampetambahin satu dong gitu setelah penjualan berhasil yaitu ketika uang dah sampe di rekeningbiar kita tau gitu kalo uangnya dah ada direkening terimakasih
"Untuk melihat produk Reksadana di App, agar tampilan grafiknya bisa sama dg di versi WEB, selain grafik harga unit jg ada grafik AUM",4,Positif,untuk melihat produk reksadana di app agar tampilan grafiknya bisa sama dg di versi web selain grafik harga unit jg ada grafik aum
"Tolong UI/UX di perbaiki, masih bagus bibit soalnya UI/UX nya. tp produk lebih lengkap bareksa",4,Positif,tolong uiux di perbaiki masih bagus bibit soalnya uiux nya tp produk lebih lengkap bareksa
Ini salah satu aplikasi kesayangan...terima kasih sudah bikin platform seperti ini...mantep juga karena saya masih pakai android kitkat,5,Positif,ini salah satu aplikasi kesayanganterima kasih sudah bikin platform seperti inimantep juga karena saya masih pakai android kitkat
Saran aja sama bareksa... Untuk unit yg di beli atau harga NAB pada transaksi jangan di hilangkan. Biasanya saya pantau harga unit yg di beli atau jumlah unit yg di dapat pada pembelian atau transaksi yg saya lakukan disitu jadi lebih efisien ga mesti buka di web lagi... kok updatean baru malah dihilangkan? Kecewa saya....,5,Positif,saran aja sama bareksa untuk unit yg di beli atau harga nab pada transaksi jangan di hilangkan biasanya saya pantau harga unit yg di beli atau jumlah unit yg di dapat pada pembelian atau transaksi yg saya lakukan disitu jadi lebih efisien ga mesti buka di web lagi kok updatean baru malah dihilangkan kecewa saya
"Apknya dah bagus, saran aja tolong tambahin kode keamanan kayak tokopedia atau ovo maupun seperti m-baking berupa pin, masalahnya kan ini menyangkut uang. Jadi semisal ada yg terkena musibah hp hilang nggak khawatir",5,Positif,apknya dah bagus saran aja tolong tambahin kode keamanan kayak tokopedia atau ovo maupun seperti mbaking berupa pin masalahnya kan ini menyangkut uang jadi semisal ada yg terkena musibah hp hilang nggak khawatir
"Tolong dong untuk upload bukti pembayaran balikin ke versi lama, yg sekarang cmn sekali bisa upload bukti pembayaran trus preview nya kecil takut slh upload bukti pdhl sy beli 5 juta termasuk banyak untuk pemula ky sy.",5,Positif,tolong dong untuk upload bukti pembayaran balikin ke versi lama yg sekarang cmn sekali bisa upload bukti pembayaran trus preview nya kecil takut slh upload bukti pdhl sy beli  juta termasuk banyak untuk pemula ky sy
"Layanan dan produk reksadana di bareksa sudah baik, namun saran saya harus ada perbaikan pada fitur aplikasi. Sebaiknya tambahkan fitur on screen fingerprint yang dapat digunakan pengguna sebelum memasuki aplikasi, menurut saya fitur tersebut dapat menambah keamanan dan kenyamanan untuk para investor untuk meminimalisir pembajakan handphone (pencurian reksadana tanpa seizin pemilik handphone) saat digunakan orang lain. Terima kasih, semoga bareksa dapat mengembangkan aplikasinya lebih baik lagi",4,Positif,layanan dan produk reksadana di bareksa sudah baik namun saran saya harus ada perbaikan pada fitur aplikasi sebaiknya tambahkan fitur on screen fingerprint yang dapat digunakan pengguna sebelum memasuki aplikasi menurut saya fitur tersebut dapat menambah keamanan dan kenyamanan untuk para investor untuk meminimalisir pembajakan handphone pencurian reksadana tanpa seizin pemilik handphone saat digunakan orang lain terima kasih semoga bareksa dapat mengembangkan aplikasinya lebih baik lagi
"Aplikasi sdh nyaman digunakan. Saran tambahkan fitur tren chart harga porto yg dimiliki, supaya setiap harinya bs keliatan fluktuasinya. Tks.",4,Positif,aplikasi sdh nyaman digunakan saran tambahkan fitur tren chart harga porto yg dimiliki supaya setiap harinya bs keliatan fluktuasinya tks
Aplikasi sangat aneh sya udah daftar terus sukses udh ngikutin tahap2 nya terus saya sengaja logout dari bareksa terus login lagi jdi g bisa pdhal password sama username nya udh sngt betul malah dibilang salah ama aplikasinya aneeeh bgt jdi ragu gua,1,Negatif,aplikasi sangat aneh sya udah daftar terus sukses udh ngikutin tahap nya terus saya sengaja logout dari bareksa terus login lagi jdi g bisa pdhal password sama username nya udh sngt betul malah dibilang salah ama aplikasinya aneeeh bgt jdi ragu gua
"Aplikasi sudah bagus tapi sayang di grafik reksadananya tidak menunjukkan harga nab disetiap titik grafik per harinya, dan kalau bisa juga dalam bentuk candle stick, kalau bisa ditambahin min",4,Positif,aplikasi sudah bagus tapi sayang di grafik reksadananya tidak menunjukkan harga nab disetiap titik grafik per harinya dan kalau bisa juga dalam bentuk candle stick kalau bisa ditambahin min
Saya juga sudah melakukan penjualan pada produk yang saya beli tapi kok uangnya tidak masuk² ya di rekeningku (Tidak ada informasinya kalau sudah ditransfer) padahal di aplikasinya sudah 0. Rp ini sudah lewat 1-2 bulan.. Tapi yowes gapapa,1,Negatif,saya juga sudah melakukan penjualan pada produk yang saya beli tapi kok uangnya tidak masuk ya di rekeningku tidak ada informasinya kalau sudah ditransfer padahal di aplikasinya sudah  rp ini sudah lewat  bulan tapi yowes gapapa
"Bagus, Saran tambah fitur satu lagi selain, topup,jual. Yaitu ,alihkan dana pada reksadana lain/jual dan masuk saldo akun. Trimakasih.bareksa",5,Positif,bagus saran tambah fitur satu lagi selain topupjual yaitu alihkan dana pada reksadana lainjual dan masuk saldo akun trimakasihbareksa
"Selamat Siang,  Saya sudah melakukan order reksadana, sudah saya transfer dan telah mendapatkan status order disetujui, namun di sub menu portofolio masih menunjukkan nilai tabungan saya masih Rp. 0.00, Mohon penjelasannya",4,Positif,selamat siang  saya sudah melakukan order reksadana sudah saya transfer dan telah mendapatkan status order disetujui namun di sub menu portofolio masih menunjukkan nilai tabungan saya masih rp  mohon penjelasannya
Jual beli reksadana mudah. Perhari ini apakah ada kendala di aplikasi? Buka menu home dan product tidak bisa dgn note masalah jaringan.padahal sudah coba wifi dan pket data Sim card masih tidak bisa terbuka. Mohon penjelasannya trims,5,Positif,jual beli reksadana mudah perhari ini apakah ada kendala di aplikasi buka menu home dan product tidak bisa dgn note masalah jaringanpadahal sudah coba wifi dan pket data sim card masih tidak bisa terbuka mohon penjelasannya trims
"Sejauh ini cukup bagus, mungkin jika ada alternatif pembayaran dengan bank selain BCA akan lebih baik lagi. Semoga menjadi bahan pertimbangan.",4,Positif,sejauh ini cukup bagus mungkin jika ada alternatif pembayaran dengan bank selain bca akan lebih baik lagi semoga menjadi bahan pertimbangan
Kualitas perlayanan kurang .. dan aplikasi harus dibuat simpel susah buat orang awam memahami beberapa fitur.. gak ada live suport,1,Negatif,kualitas perlayanan kurang  dan aplikasi harus dibuat simpel susah buat orang awam memahami beberapa fitur gak ada live suport
"Bagus.. bisa mengatur keuangan juga... Hanya satu kok belum ada pengamanx yah.. kayak finger print/pasword,kalo gitu kan siapa saja bisa buka aplikasinya",5,Positif,bagus bisa mengatur keuangan juga hanya satu kok belum ada pengamanx yah kayak finger printpaswordkalo gitu kan siapa saja bisa buka aplikasinya
"Kak tolong ya untuk pendafraran di permudah 🙏 saya setiap kali daftar selalu ada alasan kenapa nga bisa keterima, padahal Ktp sudah, eh alesannya Ktp kurang jelas, padahal pas pendaftaran sebelumnya udah jelas, suruh setting lagi, trus alesan rekening bank sudah saya lengkapi, tanda tangan sesuai Ktp, masih saja sulit untuk terverfikasi 🤦‍♂️🙆‍♂️ padahal daftar PEGADAIAN GA SESUSAH INI:D",2,Negatif,kak tolong ya untuk pendafraran di permudah  saya setiap kali daftar selalu ada alasan kenapa nga bisa keterima padahal ktp sudah eh alesannya ktp kurang jelas padahal pas pendaftaran sebelumnya udah jelas suruh setting lagi trus alesan rekening bank sudah saya lengkapi tanda tangan sesuai ktp masih saja sulit untuk terverfikasi  padahal daftar pegadaian ga sesusah inid
eror koneksi terputus terus. nggak bisa cek tabungan investasinya sama sekali Update : Sudah bisa dibuka kembali. Terima kasih.,4,Positif,eror koneksi terputus terus nggak bisa cek tabungan investasinya sama sekali update  sudah bisa dibuka kembali terima kasih
"Untuk kedepannya bisa ganti no hp sendiri untuk verifikasi, krna bisa saja buruknya,, hp ilang/no ke blokir/ganti no trims",4,Positif,untuk kedepannya bisa ganti no hp sendiri untuk verifikasi krna bisa saja buruknya hp ilangno ke blokirganti no trims
Bintang 2 dulu. Baru mau buat akun. Baru di step 1 sudah ngga bisa masukkan no. Rek. Notif nya no. Rek tersebut sudah di daftar kan. Koq bisa gitu y,2,Negatif,bintang  dulu baru mau buat akun baru di step  sudah ngga bisa masukkan no rek notif nya no rek tersebut sudah di daftar kan koq bisa gitu y
"Hp saya hp cina evercoss yg 1jtaan gaada fitur fingerprint, saya gabisa masuk aplikasi ini gara gara diminta finger print. Mohon segera diperbaiki. Makasih",5,Positif,hp saya hp cina evercoss yg jtaan gaada fitur fingerprint saya gabisa masuk aplikasi ini gara gara diminta finger print mohon segera diperbaiki makasih
Aplikasi ini mengajarkan untuk lebih teliti memilih reksadana sendiri. Rekomendasi lebih ke websitenya karena lebih detail untuk informasi reksadana. Untuk cek apakah naik/turun reksadana dan info update bolehlah di aplikasi,4,Positif,aplikasi ini mengajarkan untuk lebih teliti memilih reksadana sendiri rekomendasi lebih ke websitenya karena lebih detail untuk informasi reksadana untuk cek apakah naikturun reksadana dan info update bolehlah di aplikasi
"Sayangnya uang yang sudah masuk ke BAREKSA sulit untuk keluar kembali,seperti contoh salah beli atau memakai pengirim orang lain,jadi untuk pemula banyak yang rugi dan akirnya mundur dari keinginan untuk investasi, kapok,dan takut uangnya bakal hilang",2,Negatif,sayangnya uang yang sudah masuk ke bareksa sulit untuk keluar kembaliseperti contoh salah beli atau memakai pengirim orang lainjadi untuk pemula banyak yang rugi dan akirnya mundur dari keinginan untuk investasi kapokdan takut uangnya bakal hilang
"Halo bareksa, mohon untuk fitur fingerprintnya di perbaiki lagi suapaya lebih akurat. Saya coba di jari orang lain masih bisa terbuka. Dan tambahkan fitur aktif dan nonaktif fitur fingerprint. Terimakasih",4,Positif,halo bareksa mohon untuk fitur fingerprintnya di perbaiki lagi suapaya lebih akurat saya coba di jari orang lain masih bisa terbuka dan tambahkan fitur aktif dan nonaktif fitur fingerprint terimakasih
"saya suka dengan Bareksa karena UI nya mudah di pahami, satu hal yg kurang dari metode pembelian hanya tersedia satu bank saja, mohon di tambahkan bank lain seperti BNI atau aplikasi uang digital seperti LinkAja",5,Positif,saya suka dengan bareksa karena ui nya mudah di pahami satu hal yg kurang dari metode pembelian hanya tersedia satu bank saja mohon di tambahkan bank lain seperti bni atau aplikasi uang digital seperti linkaja
"sejauh ini bareksa sangat memuaskan.. tpi barusan aplikasi bareksa saya diupdate.. waktu mau edit profil rekening bank, gagal terus.. mhn bantuannya",4,Positif,sejauh ini bareksa sangat memuaskan tpi barusan aplikasi bareksa saya diupdate waktu mau edit profil rekening bank gagal terus mhn bantuannya
"Tolong pihak bareksa lebih selektif memilih manajer investasi yg diajak kerjasama. Pilih MI yang bonafide dan gak bermasalah. Karena banyak MI yg bermasalah, ujung2nya dana nasabah berkurang drastis spt kasus pada narada dan minna padi. Niatnya untung malah jadi buntung. Kalau ada reksadana yg NAVnya turun lebih dr 3-5% sehari dan jauh dibawah ihsg(turun tidak wajar), langsung suspend penjualan.",2,Negatif,tolong pihak bareksa lebih selektif memilih manajer investasi yg diajak kerjasama pilih mi yang bonafide dan gak bermasalah karena banyak mi yg bermasalah ujungnya dana nasabah berkurang drastis spt kasus pada narada dan minna padi niatnya untung malah jadi buntung kalau ada reksadana yg navnya turun lebih dr  sehari dan jauh dibawah ihsgturun tidak wajar langsung suspend penjualan
"Min saya ada melakukan Penjualan, kok td mlm saya cek belum masuk rekening ya, padahal di Transaksi pd aplikasi sdh selesai keterangan ny? Minta respon ny min, di email gk d bls jga! Thx",2,Negatif,min saya ada melakukan penjualan kok td mlm saya cek belum masuk rekening ya padahal di transaksi pd aplikasi sdh selesai keterangan ny minta respon ny min di email gk d bls jga thx
Saya sudah daftar di toko pedia reksadana dari tanggal 10 November 2019 tpi sampai sekarang belum juga terdaftar mana uang saya udah masuk . Tolong segera di proses . Pendaftaran saya poto ktp sudah di lampirkan . Katanya tanggal 12 paling lambat ini sudah 5 hari kerja belum juga ada .,2,Negatif,saya sudah daftar di toko pedia reksadana dari tanggal  november  tpi sampai sekarang belum juga terdaftar mana uang saya udah masuk  tolong segera di proses  pendaftaran saya poto ktp sudah di lampirkan  katanya tanggal  paling lambat ini sudah  hari kerja belum juga ada 
Platform bagus sementara sya kasih bintang 4.. karena sulit sekali ttd elektronik nya .. selain kotak nya kecil tidak semua user menggunakan pena android apalagi yg ttd nya rumit seperti saya .harus menggunakan jari selalu failed smp sekarang pun belum terdaftar cuma gara-gara ttd elektronik .. tks admin mudah2 ada solusi cara mendaftar yg mudah,4,Positif,platform bagus sementara sya kasih bintang  karena sulit sekali ttd elektronik nya  selain kotak nya kecil tidak semua user menggunakan pena android apalagi yg ttd nya rumit seperti saya harus menggunakan jari selalu failed smp sekarang pun belum terdaftar cuma garagara ttd elektronik  tks admin mudah ada solusi cara mendaftar yg mudah
Aplikasinya bagus banget untuk memantau portofolio reksadana saya...selain itu ada fitur stimulasi reksadana jadi bisa memperkirakan cocok ga RD dengan tujuan keuangan yang kita pilih ..maju terus ya bareksa😊😊,5,Positif,aplikasinya bagus banget untuk memantau portofolio reksadana sayaselain itu ada fitur stimulasi reksadana jadi bisa memperkirakan cocok ga rd dengan tujuan keuangan yang kita pilih maju terus ya bareksa
"Dari jaman dahulu kala, udh melengkapi persyaratan. Tpi sampe sekarang gk di acc2 trs. Yaudah, pindah ke tempat sebelah yg lebih ramah. Mentang2 salah satu apps rd yg terlaris,",1,Negatif,dari jaman dahulu kala udh melengkapi persyaratan tpi sampe sekarang gk di acc trs yaudah pindah ke tempat sebelah yg lebih ramah mentang salah satu apps rd yg terlaris
"Dari segi pengelolaan bagus, nggak ribet cmn butuh data data yg simple, tapi dari segi transaksi agak sedikit lama prosesnya, dari masuknya portofolio sampai penjualan reksa dana, saran saya kalo bisa supaya bisa dipercepat dalam transaksinya, terimakasih",4,Positif,dari segi pengelolaan bagus nggak ribet cmn butuh data data yg simple tapi dari segi transaksi agak sedikit lama prosesnya dari masuknya portofolio sampai penjualan reksa dana saran saya kalo bisa supaya bisa dipercepat dalam transaksinya terimakasih
Registrasi selalu gagal. Padahal data nya sudah benar Mending di bibit. Registrasi gampang. Walaupun ribet tapi berhasil,1,Negatif,registrasi selalu gagal padahal data nya sudah benar mending di bibit registrasi gampang walaupun ribet tapi berhasil
"Pada saat registrasi bagian input Kabupaten/Kota, Provinsi, Negara & Bank selalu muncul tulisan 'tidak tersedia'. Kalau memang ada yang tersedia ya dimunculkan apa yang disediakan, jangan hanya kosongan dan pas mau input tidak ada yang bisa tersedia.",1,Negatif,pada saat registrasi bagian input kabupatenkota provinsi negara  bank selalu muncul tulisan tidak tersedia kalau memang ada yang tersedia ya dimunculkan apa yang disediakan jangan hanya kosongan dan pas mau input tidak ada yang bisa tersedia
"Apps @tanamduit bagus @bareksa bagus @ajaib juga bagus setelah gue coba instal semuanya gue ketemu yg paling cocok buat dipilih ➡ @bibit. 🔥 🔴 🔥 😎 silahkan dipilih yg paling cocok sama selera masing². salam cuan.. btw, kalo mao nyoba apps bibit, silahkan pake kode referral,mayan buat dapat cashback 💵 50.000 dari bibit, coz sayang kalo kgk di pake. kode referral ➡ melon",5,Positif,apps  bagus  bagus  juga bagus setelah gue coba instal semuanya gue ketemu yg paling cocok buat dipilih       silahkan dipilih yg paling cocok sama selera masing salam cuan btw kalo mao nyoba apps bibit silahkan pake kode referralmayan buat dapat cashback   dari bibit coz sayang kalo kgk di pake kode referral  melon
"Mohon diperbaiki, bug terjadi di form pendaftaran pada alamat provinsi dan negara. Sudah mengetik dengan benar namun invalid sehingga tidak bisa melanjutkan. Disarankan menggunakan dropdown saja agar memudahkan mencari kota, provinsi dan negara. Thanks",1,Negatif,mohon diperbaiki bug terjadi di form pendaftaran pada alamat provinsi dan negara sudah mengetik dengan benar namun invalid sehingga tidak bisa melanjutkan disarankan menggunakan dropdown saja agar memudahkan mencari kota provinsi dan negara thanks
"Maaf kasih ulasan bintang 2, tidak bisa registrasi, saat sudah mengisi form registrasi sampai selesai, dan klik menu selesai , menu registrasi tidak tertutup/selesai Terimakasih",2,Negatif,maaf kasih ulasan bintang  tidak bisa registrasi saat sudah mengisi form registrasi sampai selesai dan klik menu selesai  menu registrasi tidak tertutupselesai terimakasih
"Saya daftar di bareksa masak negara indonesia,aceh,bireuen tidak terdaftar,,aplikasi aneh,,,mentang2 dah maju lewat tokope***,aplikasinya di telantarin,,,hadehhhhh",1,Negatif,saya daftar di bareksa masak negara indonesiaacehbireuen tidak terdaftaraplikasi anehmentang dah maju lewat tokopeaplikasinya di telantarinhadehhhhh
"Aplikasi nya sampah,maaf kasar tapi memang betul, masalah administrasi yang bertele-tele, sudah 5 kali di unistall dan diinstall kembali, tetap tidak bisa, kalo memang tujuan nya ini biar kalangan bawah pun bisa berinvestasi, toling diperbarui aplikasi nya, sekelas mitra dengan OJK, masa seperti ini aplikasinya,mohon pihak bareksa diupgrade lah aplikasi nya. Sekelas sama OJK soalnya mitranya jsngan buat malu",1,Negatif,aplikasi nya sampahmaaf kasar tapi memang betul masalah administrasi yang berteletele sudah  kali di unistall dan diinstall kembali tetap tidak bisa kalo memang tujuan nya ini biar kalangan bawah pun bisa berinvestasi toling diperbarui aplikasi nya sekelas mitra dengan ojk masa seperti ini aplikasinyamohon pihak bareksa diupgrade lah aplikasi nya sekelas sama ojk soalnya mitranya jsngan buat malu
"Proses pendaftaran sulit, beberapa kali harus reload aplikasi padahal sudah menggunakan wifi yang kencang. Saya sudah daftar hingga beberapa kali dalam jangka waktu berbeda tapi tidak ada feedback.",1,Negatif,proses pendaftaran sulit beberapa kali harus reload aplikasi padahal sudah menggunakan wifi yang kencang saya sudah daftar hingga beberapa kali dalam jangka waktu berbeda tapi tidak ada feedback
