content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Saya jual unitnya, keterangan transaksi sudah selesai tapi dananya tidak ada masuk ke rekening saya, sementara portofolio sudah kosong !! Kirim email ke CS gak ada respon, dan saya telepon jg gak direspon !! Nyesel saya investasi disini !!",1,Negatif,saya jual unitnya keterangan transaksi sudah selesai tapi dananya tidak ada masuk ke rekening saya sementara portofolio sudah kosong  kirim email ke cs gak ada respon dan saya telepon jg gak direspon  nyesel saya investasi disini ,jual unitnya keterangan transaksi selesai dananya masuk rekening portofolio kosong kirim email cs gak respon telepon jg gak direspon nyesel investasi,"['jual', 'unitnya', 'keterangan', 'transaksi', 'selesai', 'dananya', 'masuk', 'rekening', 'portofolio', 'kosong', 'kirim', 'email', 'cs', 'gak', 'respon', 'telepon', 'jg', 'gak', 'direspon', 'nyesel', 'investasi']",jual unit terang transaksi selesai dana masuk rekening portofolio kosong kirim email cs gak respon telepon jg gak direspon nyesel investasi
Respon cs sangat lambat. Saya krmaein udah transfer dan di tansaksi statusnya di setujui namun di nilai tabungan belum tertulis nominal nya. Ayolah tolong di bantu,1,Negatif,respon cs sangat lambat saya krmaein udah transfer dan di tansaksi statusnya di setujui namun di nilai tabungan belum tertulis nominal nya ayolah tolong di bantu,respon cs lambat krmaein udah transfer tansaksi statusnya setujui nilai tabungan tertulis nominal nya ayolah tolong bantu,"['respon', 'cs', 'lambat', 'krmaein', 'udah', 'transfer', 'tansaksi', 'statusnya', 'setujui', 'nilai', 'tabungan', 'tertulis', 'nominal', 'nya', 'ayolah', 'tolong', 'bantu']",respon cs lambat krmaein udah transfer tansaksi status tuju nilai tabung tulis nominal nya ayo tolong bantu
"Ketika edit memperbarui profil tidak bisa. Ketika mau top up saldo muncul keterangan mohon lengkapi profil anda. Sudah saya lengkapi dan ketika klik simpan, profil tidak dapat diperbarui statusnya tidak berubah",4,Positif,ketika edit memperbarui profil tidak bisa ketika mau top up saldo muncul keterangan mohon lengkapi profil anda sudah saya lengkapi dan ketika klik simpan profil tidak dapat diperbarui statusnya tidak berubah,edit memperbarui profil top up saldo muncul keterangan mohon lengkapi profil lengkapi klik simpan profil diperbarui statusnya berubah,"['edit', 'memperbarui', 'profil', 'top', 'up', 'saldo', 'muncul', 'keterangan', 'mohon', 'lengkapi', 'profil', 'lengkapi', 'klik', 'simpan', 'profil', 'diperbarui', 'statusnya', 'berubah']",edit baru profil top up saldo muncul terang mohon lengkap profil lengkap klik simpan profil baru status ubah
"gak bisa daftar, padahal data sudah lengkap. hanya muncul tulisan pemdaftaran sedang diproses setiap klik submit.",1,Negatif,gak bisa daftar padahal data sudah lengkap hanya muncul tulisan pemdaftaran sedang diproses setiap klik submit,gak daftar data lengkap muncul tulisan pemdaftaran diproses klik submit,"['gak', 'daftar', 'data', 'lengkap', 'muncul', 'tulisan', 'pemdaftaran', 'diproses', 'klik', 'submit']",gak daftar data lengkap muncul tulis pemdaftaran proses klik submit
"kalo mau mulai investasi bisa pake app ini, easy to use interface nya juga friendly dan kalo mau cairin dana kita juga gampang.",5,Positif,kalo mau mulai investasi bisa pake app ini easy to use interface nya juga friendly dan kalo mau cairin dana kita juga gampang,kalo investasi pake app easy to use interface nya friendly kalo cairin dana gampang,"['kalo', 'investasi', 'pake', 'app', 'easy', 'to', 'use', 'interface', 'nya', 'friendly', 'kalo', 'cairin', 'dana', 'gampang']",kalo investasi pake app easy to use interface nya friendly kalo cairin dana gampang
"harga yang di aplikasi ini dengam harga nominal yg di web bareksa kenapa berbeda ya, tolong dong diperbaiki lagi agar kita bisa tahu harga saham yg terupdate cukup dg aplilasi bareksa ini",5,Positif,harga yang di aplikasi ini dengam harga nominal yg di web bareksa kenapa berbeda ya tolong dong diperbaiki lagi agar kita bisa tahu harga saham yg terupdate cukup dg aplilasi bareksa ini,harga aplikasi dengam harga nominal yg web bareksa berbeda ya tolong diperbaiki harga saham yg terupdate dg aplilasi bareksa,"['harga', 'aplikasi', 'dengam', 'harga', 'nominal', 'yg', 'web', 'bareksa', 'berbeda', 'ya', 'tolong', 'diperbaiki', 'harga', 'saham', 'yg', 'terupdate', 'dg', 'aplilasi', 'bareksa']",harga aplikasi dengam harga nominal yg web bareksa beda ya tolong baik harga saham yg terupdate dg aplilasi bareksa
"aplikasi sejauh ini lumayan bagus,. berjalan lancar, meski memang untuk pembelian produk prosesnya memakan waktu skitar 2-3 hari dan penjualan proses cair nya skitar 7 hari tapi tak masalah,. bagi teman2 yg sudah mendaftar tapi bermasalah utk login atau menunggu verifikasi akun yg lama, kalian bisa langsung telpon CS bareksanya biar dapet fast respon, nomer telponnya ada di halaman menu .. kemaren saya juga bermasalah karna gak bisa login, trus saya langsung nelpon CS nya, di bantu dan beres..",5,Positif,aplikasi sejauh ini lumayan bagus berjalan lancar meski memang untuk pembelian produk prosesnya memakan waktu skitar  hari dan penjualan proses cair nya skitar  hari tapi tak masalah bagi teman yg sudah mendaftar tapi bermasalah utk login atau menunggu verifikasi akun yg lama kalian bisa langsung telpon cs bareksanya biar dapet fast respon nomer telponnya ada di halaman menu  kemaren saya juga bermasalah karna gak bisa login trus saya langsung nelpon cs nya di bantu dan beres,aplikasi lumayan bagus berjalan lancar pembelian produk prosesnya memakan skitar penjualan proses cair nya skitar teman yg mendaftar bermasalah utk login menunggu verifikasi akun yg langsung telpon cs bareksanya biar dapet fast respon nomer telponnya halaman menu kemaren bermasalah karna gak login trus langsung nelpon cs nya bantu beres,"['aplikasi', 'lumayan', 'bagus', 'berjalan', 'lancar', 'pembelian', 'produk', 'prosesnya', 'memakan', 'skitar', 'penjualan', 'proses', 'cair', 'nya', 'skitar', 'teman', 'yg', 'mendaftar', 'bermasalah', 'utk', 'login', 'menunggu', 'verifikasi', 'akun', 'yg', 'langsung', 'telpon', 'cs', 'bareksanya', 'biar', 'dapet', 'fast', 'respon', 'nomer', 'telponnya', 'halaman', 'menu', 'kemaren', 'bermasalah', 'karna', 'gak', 'login', 'trus', 'langsung', 'nelpon', 'cs', 'nya', 'bantu', 'beres']",aplikasi lumayan bagus jalan lancar beli produk proses makan skitar jual proses cair nya skitar teman yg daftar masalah utk login tunggu verifikasi akun yg langsung telpon cs bareksanya biar dapet fast respon nomer telpon halaman menu kemaren masalah karna gak login trus langsung nelpon cs nya bantu beres
"saya ada permasalahan perubahan profil, udh kirim email sama lewat WA tp gak ada tanggapan... layanan buruk!",1,Negatif,saya ada permasalahan perubahan profil udh kirim email sama lewat wa tp gak ada tanggapan layanan buruk,permasalahan perubahan profil udh kirim email wa tp gak tanggapan layanan buruk,"['permasalahan', 'perubahan', 'profil', 'udh', 'kirim', 'email', 'wa', 'tp', 'gak', 'tanggapan', 'layanan', 'buruk']",masalah ubah profil udh kirim email wa tp gak tanggap layan buruk
"easy to operate, lebih menguntungkan daripada simpan uang di tabungan/deposito. kekurangannyanya, proses pencairan dana untuk beberapa jenis reksadana masih memakan waktu lama, semingguan. saran, untuk reksadana sahamnya diperbanyak lagi dong. mash dikit pilihannya.",5,Positif,easy to operate lebih menguntungkan daripada simpan uang di tabungandeposito kekurangannyanya proses pencairan dana untuk beberapa jenis reksadana masih memakan waktu lama semingguan saran untuk reksadana sahamnya diperbanyak lagi dong mash dikit pilihannya,easy to operate menguntungkan simpan uang tabungandeposito kekurangannyanya proses pencairan dana jenis reksadana memakan semingguan saran reksadana sahamnya diperbanyak mash dikit pilihannya,"['easy', 'to', 'operate', 'menguntungkan', 'simpan', 'uang', 'tabungandeposito', 'kekurangannyanya', 'proses', 'pencairan', 'dana', 'jenis', 'reksadana', 'memakan', 'semingguan', 'saran', 'reksadana', 'sahamnya', 'diperbanyak', 'mash', 'dikit', 'pilihannya']",easy to operate untung simpan uang tabungandeposito kekurangannyanya proses cair dana jenis reksadana makan minggu saran reksadana saham banyak mash dikit pilih
"Easy To Use, ketika loe buka nh apps tanpa dijelasin sebelumnya, lu udh tau fungsi2 yg ada di apps itu dari segi UI n UX berarti sangat bagus",5,Positif,easy to use ketika loe buka nh apps tanpa dijelasin sebelumnya lu udh tau fungsi yg ada di apps itu dari segi ui n ux berarti sangat bagus,easy to use loe buka nh apps dijelasin lu udh tau fungsi yg apps segi ui n ux bagus,"['easy', 'to', 'use', 'loe', 'buka', 'nh', 'apps', 'dijelasin', 'lu', 'udh', 'tau', 'fungsi', 'yg', 'apps', 'segi', 'ui', 'n', 'ux', 'bagus']",easy to use loe buka nh apps dijelasin lu udh tau fungsi yg apps segi ui n ux bagus
saya sudah daftar dan sudah diaktivasi akun email saya . namun ketika saya masuk aplikasi mengapa tidak bisa terus. password dan email salah selalu seperti itu. tolong ditinjaklanjuti demi kenyamanan bersama,1,Negatif,saya sudah daftar dan sudah diaktivasi akun email saya  namun ketika saya masuk aplikasi mengapa tidak bisa terus password dan email salah selalu seperti itu tolong ditinjaklanjuti demi kenyamanan bersama,daftar diaktivasi akun email masuk aplikasi password email salah tolong ditinjaklanjuti kenyamanan,"['daftar', 'diaktivasi', 'akun', 'email', 'masuk', 'aplikasi', 'password', 'email', 'salah', 'tolong', 'ditinjaklanjuti', 'kenyamanan']",daftar diaktivasi akun email masuk aplikasi password email salah tolong ditinjaklanjuti nyaman
"Susah banget daftarnya. Stuck di langkah terakhir, gak pindah tab, gak ada pemberitahuan, sedang proses, atau email dan SMS. Login apalagi.",1,Negatif,susah banget daftarnya stuck di langkah terakhir gak pindah tab gak ada pemberitahuan sedang proses atau email dan sms login apalagi,susah banget daftarnya stuck langkah gak pindah tab gak pemberitahuan proses email sms login,"['susah', 'banget', 'daftarnya', 'stuck', 'langkah', 'gak', 'pindah', 'tab', 'gak', 'pemberitahuan', 'proses', 'email', 'sms', 'login']",susah banget daftar stuck langkah gak pindah tab gak pemberitahuan proses email sms login
"kenapa ini bareksa. makin sini,sudah di update malah ga bisa buka,jaringan yg di salahin. padahal kalo jaringan,buka aplikasi lain bisa,,jdi aplikasi bareksa nya eror. makin sini makin was was.invest di aplikasi ini. UNTUK TOPUP/pembelian tidak langsung masuk ke portopolio.",4,Positif,kenapa ini bareksa makin sinisudah di update malah ga bisa bukajaringan yg di salahin padahal kalo jaringanbuka aplikasi lain bisajdi aplikasi bareksa nya eror makin sini makin was wasinvest di aplikasi ini untuk topuppembelian tidak langsung masuk ke portopolio,bareksa sinisudah update ga bukajaringan yg salahin kalo jaringanbuka aplikasi bisajdi aplikasi bareksa nya eror was wasinvest aplikasi topuppembelian langsung masuk portopolio,"['bareksa', 'sinisudah', 'update', 'ga', 'bukajaringan', 'yg', 'salahin', 'kalo', 'jaringanbuka', 'aplikasi', 'bisajdi', 'aplikasi', 'bareksa', 'nya', 'eror', 'was', 'wasinvest', 'aplikasi', 'topuppembelian', 'langsung', 'masuk', 'portopolio']",bareksa sinisudah update ga bukajaringan yg salahin kalo jaringanbuka aplikasi bisajdi aplikasi bareksa nya eror was wasinvest aplikasi topuppembelian langsung masuk portopolio
sy sdh daftar tp mau beli kok gak bs dpt balasan pasword atau email anda salah begitu trs padahal sdh benar dan terdaftar di bareksa aneh,1,Negatif,sy sdh daftar tp mau beli kok gak bs dpt balasan pasword atau email anda salah begitu trs padahal sdh benar dan terdaftar di bareksa aneh,sy sdh daftar tp beli gak bs dpt balasan pasword email salah trs sdh terdaftar bareksa aneh,"['sy', 'sdh', 'daftar', 'tp', 'beli', 'gak', 'bs', 'dpt', 'balasan', 'pasword', 'email', 'salah', 'trs', 'sdh', 'terdaftar', 'bareksa', 'aneh']",sy sdh daftar tp beli gak bs dpt balas pasword email salah trs sdh daftar bareksa aneh
buat cs nya responsif bgt. salut! ke depannya semoga nanti tersedia widget guna mengetahui pergerakan reksadana.,4,Positif,buat cs nya responsif bgt salut ke depannya semoga nanti tersedia widget guna mengetahui pergerakan reksadana,cs nya responsif bgt salut depannya semoga tersedia widget pergerakan reksadana,"['cs', 'nya', 'responsif', 'bgt', 'salut', 'depannya', 'semoga', 'tersedia', 'widget', 'pergerakan', 'reksadana']",cs nya responsif bgt salut depan moga sedia widget gera reksadana
"Akhir-akhir ini breksa lambann bgt, padahal koneksi internettt baguss bgt, main PUBG ajja lancar jaya. tiba buka breksa ""tidak tersambung jaringan"" ada apaa ???",2,Negatif,akhirakhir ini breksa lambann bgt padahal koneksi internettt baguss bgt main pubg ajja lancar jaya tiba buka breksa tidak tersambung jaringan ada apaa ,akhirakhir breksa lambann bgt koneksi internettt baguss bgt main pubg ajja lancar jaya buka breksa tersambung jaringan apaa,"['akhirakhir', 'breksa', 'lambann', 'bgt', 'koneksi', 'internettt', 'baguss', 'bgt', 'main', 'pubg', 'ajja', 'lancar', 'jaya', 'buka', 'breksa', 'tersambung', 'jaringan', 'apaa']",akhirakhir breksa lambann bgt koneksi internettt baguss bgt main pubg ajja lancar jaya buka breksa sambung jaring apaa
"Sangat Bagus,Lancar jaya , Top Up dan Penjualan Lancar..meskipun Proses penjualan membutuhkan waktu seminggu/6 hari kerja.,(kalo belum ada 7 hari,jangan komplain dulu.) ,Tolong untuk Top Up bisa ditambah Bank BRI , Terimakasih...",5,Positif,sangat baguslancar jaya  top up dan penjualan lancarmeskipun proses penjualan membutuhkan waktu seminggu hari kerjakalo belum ada  harijangan komplain dulu tolong untuk top up bisa ditambah bank bri  terimakasih,baguslancar jaya top up penjualan lancarmeskipun proses penjualan membutuhkan seminggu kerjakalo harijangan komplain tolong top up ditambah bank bri terimakasih,"['baguslancar', 'jaya', 'top', 'up', 'penjualan', 'lancarmeskipun', 'proses', 'penjualan', 'membutuhkan', 'seminggu', 'kerjakalo', 'harijangan', 'komplain', 'tolong', 'top', 'up', 'ditambah', 'bank', 'bri', 'terimakasih']",baguslancar jaya top up jual lancarmeskipun proses jual butuh minggu kerjakalo harijangan komplain tolong top up tambah bank bri terimakasih
"Invest 150k..tapi saat penjualan, dana belum di transfer dan tidak ada konfirmasi di email. Katanya sdh ditransfer di hari sebelumnya dan tidak ada konfirmasi gara2 server down. aplikasi cacat, jancukkk, kakean alesan. duit 150k melayang",1,Negatif,invest ktapi saat penjualan dana belum di transfer dan tidak ada konfirmasi di email katanya sdh ditransfer di hari sebelumnya dan tidak ada konfirmasi gara server down aplikasi cacat jancukkk kakean alesan duit k melayang,invest ktapi penjualan dana transfer konfirmasi email sdh ditransfer konfirmasi gara server down aplikasi cacat jancukkk kakean alesan duit k melayang,"['invest', 'ktapi', 'penjualan', 'dana', 'transfer', 'konfirmasi', 'email', 'sdh', 'ditransfer', 'konfirmasi', 'gara', 'server', 'down', 'aplikasi', 'cacat', 'jancukkk', 'kakean', 'alesan', 'duit', 'k', 'melayang']",invest ktapi jual dana transfer konfirmasi email sdh transfer konfirmasi gara server down aplikasi cacat jancukkk kakean alesan duit k layang
aplikasinya bagus dan unik....saran saya di berbagus lagi ya tampilannya dan bugnya juga di perbaiki lagii...ok👍👍,5,Positif,aplikasinya bagus dan uniksaran saya di berbagus lagi ya tampilannya dan bugnya juga di perbaiki lagiiok,aplikasinya bagus uniksaran berbagus ya tampilannya bugnya perbaiki lagiiok,"['aplikasinya', 'bagus', 'uniksaran', 'berbagus', 'ya', 'tampilannya', 'bugnya', 'perbaiki', 'lagiiok']",aplikasi bagus uniksaran bagus ya tampil bugnya baik lagiiok
"pas belum ada transaksi mudah bgt buka aplikasinya, pas udah ada transaksi susah bgt buka aplikasinya. jd ragu dg aplikasi ini. tolong donk admin berikan penjelasan..",1,Negatif,pas belum ada transaksi mudah bgt buka aplikasinya pas udah ada transaksi susah bgt buka aplikasinya jd ragu dg aplikasi ini tolong donk admin berikan penjelasan,pas transaksi mudah bgt buka aplikasinya pas udah transaksi susah bgt buka aplikasinya jd ragu dg aplikasi tolong donk admin penjelasan,"['pas', 'transaksi', 'mudah', 'bgt', 'buka', 'aplikasinya', 'pas', 'udah', 'transaksi', 'susah', 'bgt', 'buka', 'aplikasinya', 'jd', 'ragu', 'dg', 'aplikasi', 'tolong', 'donk', 'admin', 'penjelasan']",pas transaksi mudah bgt buka aplikasi pas udah transaksi susah bgt buka aplikasi jd ragu dg aplikasi tolong donk admin jelas
"Aplikasinya bagus, tpi kalo bisa tambahkan rekening transfer ke bank lain kaya Mandiri/BRI/BNI. dan untuk update harga NAB nya setiap harinya pada jam berapa ya? kayaknya telat updatenya, hari senin siang tapi harga masih harga hari jumat",4,Positif,aplikasinya bagus tpi kalo bisa tambahkan rekening transfer ke bank lain kaya mandiribribni dan untuk update harga nab nya setiap harinya pada jam berapa ya kayaknya telat updatenya hari senin siang tapi harga masih harga hari jumat,aplikasinya bagus tpi kalo tambahkan rekening transfer bank kaya mandiribribni update harga nab nya harinya jam ya kayaknya telat updatenya senin siang harga harga jumat,"['aplikasinya', 'bagus', 'tpi', 'kalo', 'tambahkan', 'rekening', 'transfer', 'bank', 'kaya', 'mandiribribni', 'update', 'harga', 'nab', 'nya', 'harinya', 'jam', 'ya', 'kayaknya', 'telat', 'updatenya', 'senin', 'siang', 'harga', 'harga', 'jumat']",aplikasi bagus tpi kalo tambah rekening transfer bank kaya mandiribribni update harga nab nya hari jam ya kayak telat updatenya senin siang harga harga jumat
Bagus sih. tapi sebagian besar bank kustodian hanya tersedia bank BCA. Saya pakai mandiri. tolong d tambahkan virtual account jg. jd klo mau top up g perlu biaya transfer lg. nett returnnya jd tambah lama.,4,Positif,bagus sih tapi sebagian besar bank kustodian hanya tersedia bank bca saya pakai mandiri tolong d tambahkan virtual account jg jd klo mau top up g perlu biaya transfer lg nett returnnya jd tambah lama,bagus sih bank kustodian tersedia bank bca pakai mandiri tolong d tambahkan virtual account jg jd klo top up g biaya transfer lg nett returnnya jd,"['bagus', 'sih', 'bank', 'kustodian', 'tersedia', 'bank', 'bca', 'pakai', 'mandiri', 'tolong', 'd', 'tambahkan', 'virtual', 'account', 'jg', 'jd', 'klo', 'top', 'up', 'g', 'biaya', 'transfer', 'lg', 'nett', 'returnnya', 'jd']",bagus sih bank kustodian sedia bank bca pakai mandiri tolong d tambah virtual account jg jd klo top up g biaya transfer lg nett returnnya jd
Tolong di tambah lagi rekening transfer spy banyak pilihannya dan di update lagi keterangan info reksadana terkait penjualan dan pembelian tdk sesuai,5,Positif,tolong di tambah lagi rekening transfer spy banyak pilihannya dan di update lagi keterangan info reksadana terkait penjualan dan pembelian tdk sesuai,tolong rekening transfer spy pilihannya update keterangan info reksadana terkait penjualan pembelian tdk sesuai,"['tolong', 'rekening', 'transfer', 'spy', 'pilihannya', 'update', 'keterangan', 'info', 'reksadana', 'terkait', 'penjualan', 'pembelian', 'tdk', 'sesuai']",tolong rekening transfer spy pilih update terang info reksadana kait jual beli tdk sesuai
"untuk pembayaranny, kalau bisa tambah pilihan lewat minimarket. lewat atm harus nyari atm non tunai supaya bisa nulis nomer order.",5,Positif,untuk pembayaranny kalau bisa tambah pilihan lewat minimarket lewat atm harus nyari atm non tunai supaya bisa nulis nomer order,pembayaranny pilihan minimarket atm nyari atm non tunai nulis nomer order,"['pembayaranny', 'pilihan', 'minimarket', 'atm', 'nyari', 'atm', 'non', 'tunai', 'nulis', 'nomer', 'order']",pembayaranny pilih minimarket atm nyari atm non tunai nulis nomer order
"daftar berkali"" tidak bisa, akhirnya daftar via web, ternyata ada persyaratan penulisan yang tidak dijelaskan di aplikasi, namun setelah daftar di web harus isi ttd digital, setelah ttd digital selesai malah suruh balik isi form pendaftaran lagi (bulak balik). coba nelp CS tidak diangkat 😆. mohon proses dan pelayanannya di tambah, karena aplikasi yang bersangkutan data keuangan",2,Negatif,daftar berkali tidak bisa akhirnya daftar via web ternyata ada persyaratan penulisan yang tidak dijelaskan di aplikasi namun setelah daftar di web harus isi ttd digital setelah ttd digital selesai malah suruh balik isi form pendaftaran lagi bulak balik coba nelp cs tidak diangkat  mohon proses dan pelayanannya di tambah karena aplikasi yang bersangkutan data keuangan,daftar berkali daftar via web persyaratan penulisan aplikasi daftar web isi ttd digital ttd digital selesai suruh isi form pendaftaran bulak coba nelp cs diangkat mohon proses pelayanannya aplikasi bersangkutan data keuangan,"['daftar', 'berkali', 'daftar', 'via', 'web', 'persyaratan', 'penulisan', 'aplikasi', 'daftar', 'web', 'isi', 'ttd', 'digital', 'ttd', 'digital', 'selesai', 'suruh', 'isi', 'form', 'pendaftaran', 'bulak', 'coba', 'nelp', 'cs', 'diangkat', 'mohon', 'proses', 'pelayanannya', 'aplikasi', 'bersangkutan', 'data', 'keuangan']",daftar kali daftar via web syarat tulis aplikasi daftar web isi ttd digital ttd digital selesai suruh isi form daftar bulak coba nelp cs angkat mohon proses layan aplikasi sangkut data uang
proses transaksi sangat lama tidak memuaskan.dan tanggapan dari Whatsapp nya juga lama low respon,1,Negatif,proses transaksi sangat lama tidak memuaskandan tanggapan dari whatsapp nya juga lama low respon,proses transaksi memuaskandan tanggapan whatsapp nya low respon,"['proses', 'transaksi', 'memuaskandan', 'tanggapan', 'whatsapp', 'nya', 'low', 'respon']",proses transaksi memuaskandan tanggap whatsapp nya low respon
bagus bgt apk nya tpi ada masukan sedikit nih buat apk ini 1. tolong dong di menu fortopolio nama unit reksadana kami ngelink ke peforma unitnya. agar mudah kita liat fluktuasi dri unit tsb. 2. di metode pembayaran tolong dong no order dan no rekening bank bisa di copy/paste 3. klo bisa sih adain event atau seminar untuk para pemula agar g salah dpet informasi terima kasih,5,Positif,bagus bgt apk nya tpi ada masukan sedikit nih buat apk ini  tolong dong di menu fortopolio nama unit reksadana kami ngelink ke peforma unitnya agar mudah kita liat fluktuasi dri unit tsb  di metode pembayaran tolong dong no order dan no rekening bank bisa di copypaste  klo bisa sih adain event atau seminar untuk para pemula agar g salah dpet informasi terima kasih,bagus bgt apk nya tpi masukan nih apk tolong menu fortopolio nama unit reksadana ngelink peforma unitnya mudah liat fluktuasi dri unit tsb metode pembayaran tolong no order no rekening bank copypaste klo sih adain event seminar pemula g salah dpet informasi terima kasih,"['bagus', 'bgt', 'apk', 'nya', 'tpi', 'masukan', 'nih', 'apk', 'tolong', 'menu', 'fortopolio', 'nama', 'unit', 'reksadana', 'ngelink', 'peforma', 'unitnya', 'mudah', 'liat', 'fluktuasi', 'dri', 'unit', 'tsb', 'metode', 'pembayaran', 'tolong', 'no', 'order', 'no', 'rekening', 'bank', 'copypaste', 'klo', 'sih', 'adain', 'event', 'seminar', 'pemula', 'g', 'salah', 'dpet', 'informasi', 'terima', 'kasih']",bagus bgt apk nya tpi masuk nih apk tolong menu fortopolio nama unit reksadana ngelink forma unit mudah liat fluktuasi dri unit tsb metode bayar tolong no order no rekening bank copypaste klo sih adain event seminar mula g salah dpet informasi terima kasih
"Pengalaman pertama beli REKSADANA langsung TIDAK MENGENAKKAN, ketika mau upload bukti transfer, tidak terupload, Tidak ada loading tapi malah balik untuk meminta upload lagi. MENGECEWAKAN",1,Negatif,pengalaman pertama beli reksadana langsung tidak mengenakkan ketika mau upload bukti transfer tidak terupload tidak ada loading tapi malah balik untuk meminta upload lagi mengecewakan,pengalaman beli reksadana langsung mengenakkan upload bukti transfer terupload loading upload mengecewakan,"['pengalaman', 'beli', 'reksadana', 'langsung', 'mengenakkan', 'upload', 'bukti', 'transfer', 'terupload', 'loading', 'upload', 'mengecewakan']",alam beli reksadana langsung enak upload bukti transfer terupload loading upload kecewa
sangat membantu untuk pemula yang mau belajar investasi reksadana. download dan daftar awal cukup cepat & cs via wa jg respon cepat. Saya coba invest awal 100.000....dan semoga kedepan nya bisa invest rutin setiap bulan & proses penjualan & cair dana nya jg cepat kedepannya.,4,Positif,sangat membantu untuk pemula yang mau belajar investasi reksadana download dan daftar awal cukup cepat  cs via wa jg respon cepat saya coba invest awal dan semoga kedepan nya bisa invest rutin setiap bulan  proses penjualan  cair dana nya jg cepat kedepannya,membantu pemula belajar investasi reksadana download daftar cepat cs via wa jg respon cepat coba invest semoga kedepan nya invest rutin proses penjualan cair dana nya jg cepat kedepannya,"['membantu', 'pemula', 'belajar', 'investasi', 'reksadana', 'download', 'daftar', 'cepat', 'cs', 'via', 'wa', 'jg', 'respon', 'cepat', 'coba', 'invest', 'semoga', 'kedepan', 'nya', 'invest', 'rutin', 'proses', 'penjualan', 'cair', 'dana', 'nya', 'jg', 'cepat', 'kedepannya']",bantu mula ajar investasi reksadana download daftar cepat cs via wa jg respon cepat coba invest moga depan nya invest rutin proses jual cair dana nya jg cepat depan
"kayakx belum dikelola dg bnar, proses pencairan bnyak yg komplain..., klau bs sistemnya seperti Tokopedia transaksi jual-beli pkai saldo yang ada di Tokopedia...",1,Negatif,kayakx belum dikelola dg bnar proses pencairan bnyak yg komplain klau bs sistemnya seperti tokopedia transaksi jualbeli pkai saldo yang ada di tokopedia,kayakx dikelola dg bnar proses pencairan bnyak yg komplain klau bs sistemnya tokopedia transaksi jualbeli pkai saldo tokopedia,"['kayakx', 'dikelola', 'dg', 'bnar', 'proses', 'pencairan', 'bnyak', 'yg', 'komplain', 'klau', 'bs', 'sistemnya', 'tokopedia', 'transaksi', 'jualbeli', 'pkai', 'saldo', 'tokopedia']",kayakx kelola dg bnar proses cair bnyak yg komplain klau bs sistem tokopedia transaksi jualbeli pkai saldo tokopedia
"bareksa bagus sih. ada msukan nic, di tiap layar aplikasi ditambahkan nama akun custemer agar screenshot lbih yakin, sama ditambahkan pembayaran virtual account dr bank ya biar ga salah ketik no rek atau berita",4,Positif,bareksa bagus sih ada msukan nic di tiap layar aplikasi ditambahkan nama akun custemer agar screenshot lbih yakin sama ditambahkan pembayaran virtual account dr bank ya biar ga salah ketik no rek atau berita,bareksa bagus sih msukan nic layar aplikasi nama akun custemer screenshot lbih pembayaran virtual account dr bank ya biar ga salah ketik no rek berita,"['bareksa', 'bagus', 'sih', 'msukan', 'nic', 'layar', 'aplikasi', 'nama', 'akun', 'custemer', 'screenshot', 'lbih', 'pembayaran', 'virtual', 'account', 'dr', 'bank', 'ya', 'biar', 'ga', 'salah', 'ketik', 'no', 'rek', 'berita']",bareksa bagus sih msukan nic layar aplikasi nama akun custemer screenshot lbih bayar virtual account dr bank ya biar ga salah ketik no rek berita
"sudah berhasil daftar dan nunggu 1x24jam. tapi ketika login selalu tidak bisa trus selalu ada tulisan ""sayangnya, bareksa telah berhenti"" alias keluar sendiri.",2,Negatif,sudah berhasil daftar dan nunggu xjam tapi ketika login selalu tidak bisa trus selalu ada tulisan sayangnya bareksa telah berhenti alias keluar sendiri,berhasil daftar nunggu xjam login trus tulisan sayangnya bareksa berhenti alias,"['berhasil', 'daftar', 'nunggu', 'xjam', 'login', 'trus', 'tulisan', 'sayangnya', 'bareksa', 'berhenti', 'alias']",hasil daftar nunggu xjam login trus tulis sayang bareksa henti alias
"setelah di update, aplikasinya selalu lost koneksi di semua tab. ""koneksi terputus. Tarik kebawah untuk memuat ulang""",1,Negatif,setelah di update aplikasinya selalu lost koneksi di semua tab koneksi terputus tarik kebawah untuk memuat ulang,update aplikasinya lost koneksi tab koneksi terputus tarik kebawah memuat ulang,"['update', 'aplikasinya', 'lost', 'koneksi', 'tab', 'koneksi', 'terputus', 'tarik', 'kebawah', 'memuat', 'ulang']",update aplikasi lost koneksi tab koneksi putus tarik bawah muat ulang
